1.1076807147592546e-10,3.67360876352644e-12,1.2647243122140786e-10,8.314989218125729e-11,8.835631755749082e-12,1.500259103938318e-10,3.760043927401202e-12,6.214750260161459e-13,1.4858120757567234e-10,1.7442082713304396e-10,2.2607680238350476e-11,2.0420266500433974e-11,2.0806792041513665e-11,4.430084106639213e-11,8.427181010212562e-12,2.8838858722161575e-11,1.4947122018218186e-10
1.628106432002156e-11,6.995645873975382e-11,7.088432180574739e-11,3.963454051273239e-12,7.341132806317332e-12,3.211966632347991e-11,3.9406115394448277e-11,2.7371070006674406e-11,1.0750042749692726e-11,3.8874449494365934e-11,2.9639115329371856e-11,1.2126773217052762e-10,6.688824331894063e-11,7.654698250064717e-11,3.5307213344854668e-12,6.028469855012069e-11,5.334999274344516e-11
6.994867403192922e-12,1.072075985757717e-11,2.256190121837132e-12,1.4599925255581713e-10,8.427707288593255e-12,2.352664654244197e-13,7.476679904041805e-11,2.0665585131972436e-11,1.378410334205438e-10,1.0872481250293019e-11,4.609248606213754e-11,7.584833934249345e-11,8.145341412637096e-12,4.545859941132246e-12,9.581029386140814e-12,7.54455368416661e-12,1.1668760431125918e-11
1.2468449108115598e-12,4.8135521812173806e-11,9.039970011193627e-11,2.3351180947817003e-11,3.925843944828586e-13,4.803768588241512e-12,3.5498192589056424e-11,4.953762746223001e-11,7.27137120646469e-12,7.23454725045206e-11,1.4313481234916958e-11,6.127827208051077e-11,3.5291362769343026e-11,3.205886227853341e-11,3.865552073254102e-12,8.640416199734849e-11,8.946446500503632e-11
5.07422272201852e-11,2.1158437892352066e-12,1.7873627829968892e-11,1.7899289256547968e-11,6.909195394688506e-11,5.164439262642278e-11,3.394896126281876e-12,1.2145922317015522e-11,5.40806529974224e-12,2.188160955334625e-11,3.8904430472869695e-11,1.876578860306694e-11,6.364716365049078e-12,3.097364312156035e-11,8.51531071376982e-11,2.946132953325619e-11,6.009958274879845e-12
6.187524437418988e-11,4.321004350434785e-11,3.458566939970133e-11,4.3087757228995155e-12,2.0069523976400393e-11,7.279636345134634e-13,6.888499000949198e-12,3.3423877994764126e-12,8.463865833579558e-11,5.2680501003568474e-11,3.986212067682826e-11,9.618887774633682e-12,9.174947221612715e-11,1.7148810026240478e-11,1.5864030773727055e-11,7.165290849076374e-12,1.3992583206737112e-12
4.955759291423482e-12,2.2286185281843272e-11,7.5018235075562e-12,5.457228357779433e-11,1.098023092927155e-10,5.42578540453267e-12,2.483370974428685e-11,3.5914120950660456e-11,5.210073493706756e-12,1.3018197961580215e-10,1.6880597677593715e-13,3.5506717651282866e-11,9.27109633615945e-13,2.957068415344225e-11,3.038549427264337e-11,7.429067667889403e-12,4.1919651017042726e-11
2.7307432684778893e-11,8.502412033745751e-11,2.1081996832094724e-12,2.832915617158991e-11,1.1327123442847768e-10,2.116791062386143e-11,1.0136247893902982e-10,6.344356057660145e-11,6.433849640598664e-12,3.740461934684762e-11,1.1805006715376605e-11,3.435530432963201e-11,1.2243408610163343e-11,5.347142672991401e-11,3.5842807213023853e-12,6.982867298721454e-11,4.5111480166071444e-11
1.6228511779967588e-11,1.0366480236230639e-10,4.5794116637062405e-11,1.9660252972139385e-11,3.022226092421494e-11,9.147088221825785e-12,1.796367908349758e-11,1.667512288303584e-11,2.4737182631234866e-11,2.641603033657615e-11,1.677834323932877e-11,5.598830129043107e-12,6.387496902994269e-11,4.0652379733567393e-11,6.618634824073104e-12,2.3604847239230105e-11,4.728521715087671e-12
1.236070486794905e-11,3.1988775704201372e-12,3.148325713133113e-12,2.2266221460132135e-11,5.957777008747135e-11,5.160320913066001e-12,2.027322843847795e-12,3.148086239260448e-11,7.515363613152049e-11,1.269925851343906e-11,2.659688976570773e-11,9.316702466762049e-12,5.6664641269227255e-11,1.751920798954276e-11,5.098085226495477e-12,4.963410782865316e-11,6.378341678977882e-11
4.107207935363454e-11,3.5315573674547305e-11,4.168780248427507e-12,6.78906139452212e-11,1.0644113229700835e-11,3.76089828897844e-11,6.973017911758867e-11,7.702683622824927e-12,1.1421753007427188e-10,2.8608243656595988e-11,1.7299695809024618e-11,4.353558294939043e-11,4.2075141199123284e-11,7.274685193059321e-11,4.933640584535905e-12,6.870999206294875e-11,1.928452801575615e-11
5.9705092890582146e-12,5.488828955484434e-11,8.699255497958991e-11,4.238013708777507e-11,1.2876943688700225e-11,1.9136402803832614e-11,8.767429237144085e-12,4.2305759956113335e-12,3.981596823105232e-11,4.018687937266694e-11,1.5796803758024975e-11,2.755065939309785e-12,5.8026544392833964e-12,8.726840427997384e-11,1.808672753881822e-11,1.805606486419571e-11,1.274494769668376e-11
4.572765942621486e-11,8.818339686356828e-12,2.532774433469978e-11,1.4498947308544005e-11,1.8969025382543468e-11,2.27844674833583e-11,3.764543158593368e-11,1.2231003460765024e-11,1.7341446339051497e-11,9.425706227181363e-13,8.089944811115768e-12,9.433256004079302e-13,2.0398056184632743e-11,1.803687678081857e-11,2.095399559261194e-12,2.668470834616173e-11,2.254977347904111e-11
3.861796677236007e-12,1.7535515148920105e-11,2.2569937447903098e-11,1.533416751412457e-11,9.849165087065168e-13,2.43789465294263e-11,1.2737992984772079e-11,6.059021066845762e-14,2.9016867164698583e-12,7.516676302452997e-11,6.899241762515615e-11,2.423452077375763e-11,3.0957218167266265e-11,2.1385493929899736e-11,2.944133667364668e-11,1.1348103279158802e-11,2.8787351873764113e-11
9.75482722407321e-12,4.828485951786181e-11,8.169913081862415e-12,4.1304759382412314e-11,4.4294423695433356e-11,7.166800819661002e-11,5.8478861154519614e-12,2.9850066985846598e-12,6.91094068490111e-12,6.6334260810461564e-12,5.93237230051459e-11,3.497240824937579e-11,5.287602510586859e-11,2.9658852601225837e-12,1.0268513305997263e-11,2.146980363488199e-11,1.1680339172443516e-11
2.1524915286231996e-11,3.7471800458667035e-12,7.757352587833943e-12,5.554773000780694e-11,5.4756004186936705e-11,1.4256897277237232e-11,4.73474475528409e-11,2.1939327456462938e-11,1.2198480398545349e-12,1.9401512753717577e-11,4.69135389495032e-12,2.8716820807511222e-11,3.862857898056484e-11,2.075896563223433e-11,3.3833688860639794e-11,2.9837477663753707e-11,4.29379694770527e-11
1.4009960116285642e-11,5.398810784055799e-12,4.6883984140877973e-11,1.1959949264365293e-11,7.866437962640239e-12,4.243769543792552e-11,2.1087685092598384e-11,9.185129369809966e-12,5.93137117470514e-11,7.418894232700618e-12,2.223894402337116e-11,3.725568036877083e-11,2.0357757351570226e-13,1.9337136306940465e-11,1.2168055360795696e-11,5.5548147933717056e-11,1.2744774693362058e-11
3.23121700233481e-11,6.878249583458913e-12,3.2922914566080706e-11,3.786266837825764e-12,6.6269383778091295e-12,3.001830140122956e-11,8.436852311632045e-11,6.410666675375348e-12,1.5828938768276945e-11,1.0387372919944378e-11,8.273517198520917e-11,1.0277459639049532e-11,8.044682798150482e-12,9.473090259918591e-12,1.4482874402808138e-12,2.1782517601945277e-11,4.515440374070412e-11
7.265539120678433e-12,4.686352114892103e-11,8.764853793466612e-12,3.66291191404408e-12,1.0961297997444967e-11,1.3033780775903527e-11,1.9216059041032e-11,1.1772843330651192e-11,1.5670273561847763e-11,1.9114241741515857e-11,1.1258786248732224e-11,3.228122667371057e-11,8.617051602203836e-12,3.8519593571611515e-11,2.4523968151988154e-12,4.162235592749268e-11,4.928507849785914e-13
4.314423471474121e-12,4.644183805327332e-12,1.4604582148173501e-12,5.269951403031818e-12,2.3885908996804192e-11,4.524968577727327e-12,1.3369702395825718e-11,4.25483273096717e-11,6.518568794276789e-13,3.058179410033762e-11,3.067692149514968e-11,1.098709891389614e-11,4.396388992721739e-12,3.6384667989237464e-11,4.414818529574398e-11,4.895629045286546e-11,9.315792933684168e-13
3.337362603225607e-11,1.5788414635160886e-11,6.3592167384615144e-12,1.1752488203126652e-11,2.0455637023341856e-11,6.01499958630104e-13,2.071519278064706e-11,1.5519963804103427e-11,2.4560404732470524e-12,2.6031515516398903e-11,4.740399127769895e-11,1.9104093508485607e-12,8.771032451307553e-12,7.600883050862374e-12,3.5165256914845235e-11,1.978085928310688e-12,2.0987626286283035e-11
8.937545289631428e-12,3.970689372179635e-12,9.291122365151184e-12,2.8839411393936766e-11,1.4635111946686497e-11,1.499632803564297e-11,9.659552522018015e-12,5.95436338047748e-12,6.9135590568095064e-12,6.014331464126711e-12,1.366187813116636e-13,1.8133269200260116e-11,3.024988937895673e-12,7.959151173537308e-11,6.541019702318386e-12,1.367301361701725e-11,6.047753189337461e-12
1.685122950910827e-11,1.1222362064393228e-11,1.7039094232398576e-12,8.447365114053415e-12,1.2782887919929398e-12,4.893346886880169e-12,5.619023934770165e-12,1.5641695396632493e-11,3.218544710460088e-12,1.0212379909289482e-11,1.0404933551333329e-11,3.5735176790724034e-11,3.5775146613703775e-12,6.74334581607666e-14,1.0244366378609135e-11,3.0133172504558112e-12,2.2938897912650998e-11
2.04647420630211e-12,2.1805713297434235e-11,8.134992964862828e-12,4.329567164568965e-13,3.4240713502293854e-11,2.784755267070553e-12,2.8451255849718182e-11,1.1835622631081528e-12,6.090326754174162e-12,2.3269957966011225e-11,2.306399748817237e-11,6.765024879138524e-12,7.351346912374979e-12,5.576025774483758e-12,1.805760347451195e-11,4.983966030830215e-12,1.1105511114223923e-12
3.637715534092559e-11,4.445781845433939e-12,2.384065768875996e-11,8.750025709508313e-12,5.611378357964591e-13,1.8671088570172194e-11,2.0345827868246315e-11,8.562976374251373e-12,2.5978646023526126e-11,4.738825587190468e-12,2.525113989325333e-12,2.0406031392889934e-11,1.0327265027491405e-11,3.2244084805933194e-11,3.926673406958685e-11,6.8228523030975804e-12,1.753437897745914e-12
6.446571631377981e-12,9.976838692413511e-12,3.15070692027252e-12,3.386398418297162e-11,7.147053250614281e-12,1.545957454577429e-11,4.4113631954124757e-11,7.663504924895842e-12,1.522554420739883e-11,3.496093264589346e-12,1.8668772953665816e-12,1.391814267321103e-11,2.8885656879503298e-11,1.477662608267102e-11,1.8177474933438391e-12,4.9427189812510064e-11,7.088387263088785e-13
9.457391403888765e-12,5.699674672866532e-12,3.6153383706064854e-11,1.6398465154441944e-11,2.3886115832717814e-12,6.155212462539808e-12,1.189248762731833e-11,2.7872010438210617e-12,1.9030373510451796e-11,1.7561672007223094e-12,4.831046686860632e-12,2.206609028227703e-11,2.7458653976602094e-11,2.263976161567555e-12,1.5406994403999762e-11,6.023034565571594e-12,3.1892045769039694e-11
1.0092308039596263e-12,1.052293403999051e-12,1.4843386765496763e-11,2.592311814275101e-11,1.994787476975366e-12,1.306722369714545e-11,1.8071978240994755e-11,1.3942313478267009e-11,1.9894751309759115e-12,3.817441389510129e-12,6.042003158836483e-13,1.0668281986874879e-11,4.9821728237440984e-11,5.7924865058256045e-12,1.0127336661974913e-11,8.402461187663367e-12,1.2118695669264667e-11
2.6508169127733574e-12,2.6896592332073317e-11,1.2078726632999082e-12,3.0311642563463714e-12,1.3461493579841391e-11,7.810851985583137e-14,6.054322677911597e-12,2.491196529925548e-12,1.1504662161935654e-11,3.921958140294989e-12,2.135984730666096e-12,3.834864600344814e-12,3.958578762372882e-12,7.762346219442319e-13,1.8396407559008447e-11,7.747980404710819e-12,1.0984107407684555e-12
4.1670699194093755e-13,1.3629024609102332e-11,4.0256876069220726e-12,3.6727088213430844e-13,3.635491888888036e-12,4.7993549802567266e-11,1.3740560698060712e-12,2.3557229010141885e-12,6.324078885140473e-12,2.56032913668758e-12,1.3105704429713643e-11,5.522413593229232e-12,3.5809981617707416e-11,8.36418505472611e-11,2.2654481985603438e-11,5.1661875555852346e-12,2.017463557225341e-11
1.1954708578438984e-11,9.272193400369181e-12,4.0516786084381475e-11,2.0599609125806386e-12,2.168360281648513e-12,9.687128291773728e-12,1.6437450956732136e-12,1.2165680622133138e-11,7.047065074848781e-12,5.5707706735047076e-12,9.88579298301734e-13,1.569021499778679e-11,1.485459333187566e-11,7.6991281810063e-12,5.524208600711334e-13,1.563165219079467e-11,3.0295440325874917e-11
5.142689435488078e-12,2.2649110314054242e-11,6.2556584537998916e-12,4.509926585583932e-12,1.4244491534697316e-11,1.845701952458553e-12,3.682297094146257e-12,4.196204731300858e-11,1.6086095756553173e-11,1.3232213297914211e-11,7.538196473416111e-12,2.5730050063678562e-11,3.8558752539428935e-11,1.2581201133742434e-11,2.0143559273942338e-11,2.2023215003050257e-11,1.2104127610150717e-13
1.2512506248502672e-11,1.0345540925818586e-12,8.411333403318371e-12,4.6985032882695854e-12,1.4969040237973175e-12,9.073524162741731e-12,1.7709251382186485e-11,2.8255543456779468e-11,4.430827812798702e-11,1.2345591287828534e-11,3.138672368105113e-12,1.4566611888159856e-11,8.518339839692124e-12,2.5889162976144888e-12,1.6501308408765018e-12,6.289540776200409e-12,3.4789283113358098e-12
5.457618116927405e-12,9.223926497555448e-14,2.4468194285779866e-12,8.497632588456463e-12,6.963235997880249e-11,6.036216829001403e-14,1.5204645739347844e-11,1.2103543975028341e-12,3.901969872630008e-12,5.7131079550750856e-12,4.323814754942544e-12,5.594917223753881e-12,6.505289830305469e-12,1.811147036162589e-12,6.816215946973674e-12,9.393561300378529e-12,1.4203819796172469e-11
1.5782574171091588e-11,3.76089939611198e-12,1.0685583350024795e-12,4.492718319759429e-12,1.3962292117541781e-11,1.4480017977700947e-12,1.2988967141366374e-11,2.960283022278084e-12,3.481187378420697e-11,2.1586471570410155e-11,3.124948657464968e-11,5.825464993213701e-13,1.6516086335565278e-11,3.2154314895744783e-12,1.540725323435392e-12,2.8852510886589607e-11,5.760963320555741e-12
3.4932316106524243e-11,8.944993535029004e-12,3.37181684931029e-12,5.344145038569771e-12,7.109429800298562e-12,2.0522787710689245e-11,2.3712734751033754e-11,1.2379435528508977e-12,1.6845142427915706e-12,1.1034644474001969e-11,3.1918983970093225e-12,2.0578692660495405e-11,5.9339471020423385e-12,7.499648455729816e-12,1.466140205391537e-11,1.506805989021553e-11,2.4705937890190874e-11
3.724801545021089e-12,3.0298513057489377e-13,1.9503648391131076e-11,9.47039376911605e-12,4.954636358535781e-11,3.003255506147459e-12,4.996251302532018e-12,8.785716595746188e-12,3.671264952219835e-11,3.930278427100743e-12,6.007282085503238e-12,2.531461111710166e-12,6.653479066926261e-12,8.166735409994275e-13,3.699067418713608e-13,5.996384810167442e-13,3.776532240917158e-13
9.042383901382196e-13,1.4194179262549605e-12,1.8590945924024734e-11,1.4458591681389196e-11,2.3985044950672564e-13,4.538704666716174e-12,3.3394700206054408e-12,1.3413193482456639e-11,1.5643698463925755e-11,3.899006599358018e-12,4.96397646417178e-12,2.2475242638080157e-13,1.5405962151356425e-12,1.4422150588416485e-11,5.995871811158212e-12,5.778020027275998e-12,2.5553470702525103e-12
7.728378353529959e-13,8.347868772989925e-13,5.259755057452396e-12,1.284281730659734e-12,6.249902983632527e-12,1.7050170037786784e-12,1.861550408859453e-12,1.0792828114666702e-11,1.5285659970418475e-11,3.8964147470293954e-11,2.9063126981784052e-12,1.04301687405981e-11,5.746447160394114e-12,1.126672002218844e-11,4.0515089570472194e-11,4.475804025805312e-12,9.1177697650103e-12
6.034642276306686e-12,2.3100110352874485e-12,1.1519728914829482e-11,1.459101597163677e-11,4.285943944976658e-13,7.790510676109894e-14,7.369646979480644e-12,5.705374724506182e-13,3.3832437028592663e-12,4.4122010348031395e-12,1.64260356622459e-11,2.3873515709892585e-12,2.423121289913711e-11,7.732146776129645e-13,1.5571269574760837e-12,3.4021157480786598e-12,4.525433585904271e-12
1.1175801273052149e-11,2.0930406048692495e-11,1.4052572854737361e-12,3.826061209992708e-12,7.239792473784988e-12,4.070958755291107e-12,7.832995225063224e-12,1.1493762643856576e-11,1.9158425883818387e-11,6.126796560997545e-12,1.4993370310004524e-12,8.072052954733249e-12,7.340167691435768e-12,3.755775306487172e-12,3.148619780044867e-12,7.845850990876595e-12,7.239897296561082e-12
7.641208857863837e-12,1.0017047008006612e-11,2.2304626994943931e-13,1.5613869464877578e-11,5.77313259040498e-12,5.026967113846835e-13,1.0760181896340711e-12,6.90662284033656e-12,5.703924843165759e-12,2.2416575335392574e-12,4.036680303965753e-11,3.706994895534762e-12,1.6610440634860426e-12,9.142362085016116e-12,5.683191603509008e-12,1.6551785404848223e-12,5.732387001255789e-12
2.517243050656995e-11,1.623444778661692e-11,1.2053798053705527e-12,5.364326982474105e-12,4.730530665687313e-13,1.4325021742553853e-11,9.238432495226181e-12,5.146549668659518e-12,4.777892364270563e-12,7.745686255804167e-12,7.651941825862313e-12,1.318004809409128e-13,2.006737933237489e-12,6.244772858039252e-12,1.3202769697479577e-11,1.6418768265527862e-11,1.0877006171437122e-11
2.8194933894725502e-11,2.036049046800905e-12,7.798639948632354e-12,2.2540897738968735e-12,8.279924130399626e-13,1.5608476051116402e-11,2.2460182504472595e-12,4.087651366782469e-12,9.0418473958215e-12,8.836395914286302e-12,1.841096695696402e-11,1.1017097313359417e-11,2.2344456001926914e-12,5.244504291495111e-13,1.7184041298381562e-12,3.446337257692075e-12,2.1424642022504823e-12
