1.0620367553244667e-10,1.0340233263758514e-10,4.008809198441488e-11,2.9719312088173734e-10,7.622227416799307e-11,3.356493912922818e-11,1.8151375981524187e-11,4.58788529332613e-11,8.397909941183216e-12,6.043194733996232e-10,3.068277761734452e-11,3.371576172800924e-11,1.4007894116385773e-10
1.7957158158501763e-10,4.696017545960839e-10,1.1491342403461668e-13,3.3587162614909966e-10,2.449079402372669e-10,1.1836349028256136e-11,8.565474023740867e-11,9.006341335889579e-11,1.0235547030954596e-10,3.0051726757494493e-10,2.4864253821837267e-10,1.0616100302496016e-10,7.827005310792864e-11
5.519083319507185e-10,1.1894164578091975e-10,7.556689641311217e-11,2.852035414495491e-11,1.5500011159417945e-10,1.7402880895643896e-10,2.2693039570588477e-11,5.901492299218428e-13,1.0183742516673411e-10,9.82474655152912e-11,3.602688918809507e-11,7.482763246421373e-11,1.374388232751565e-10
5.096876894537812e-11,1.971972681752276e-11,8.427131742425621e-10,5.140330190308021e-11,3.6571714526092237e-11,2.873604450517318e-10,2.982609095476497e-11,2.7763257110584134e-11,4.2700341251157787e-10,1.4508827911014508e-10,5.6371576354650644e-11,8.253180038006048e-11,2.9489444706611555e-10
1.169608874609593e-10,3.005108918238965e-10,2.828543816376118e-10,5.838972263454399e-11,7.469081917368834e-11,1.9721150413884067e-12,1.8062442727857147e-10,2.820618885374583e-11,9.023360280478354e-11,4.3197703517046705e-11,5.674134677941597e-11,5.037261663129661e-11,4.474661474031979e-11
1.1328750306594941e-10,5.479772369086219e-12,2.000402147073186e-10,1.4159361786145095e-10,2.3122397721742332e-12,1.7657992558123508e-10,6.815002434473026e-12,1.2194213896683928e-10,8.407724135280476e-11,4.435336115912971e-11,2.881456084090022e-11,2.3041218149319736e-10,1.7267551068506977e-10
7.00949747982672e-11,9.526621834774704e-11,7.285627523382395e-11,1.6718882816843761e-10,5.3051796391188565e-11,1.398436384914953e-11,1.2743389476367062e-11,5.823083542216162e-11,3.357729607012341e-11,1.083186816292622e-11,2.151138084326534e-11,1.7185077813154976e-11,8.401143874616186e-11
9.344743981894944e-11,3.287085508119082e-11,1.5731333462184467e-11,1.634106204112677e-10,6.126507437116038e-10,1.8999868667752376e-10,1.3179432633130712e-11,6.375629957184926e-11,1.3648204398323723e-11,2.066074664698883e-11,8.539411764905676e-11,2.6261470333169245e-11,1.8621928641247905e-11
4.658577728750061e-11,1.8332773974417433e-10,9.942570873505849e-12,4.069200355444772e-11,4.8200595313190813e-11,8.964495446745135e-11,1.0511238606727581e-10,2.054748892139843e-11,7.428519330280179e-11,1.5443548631415043e-10,5.8349039070623206e-12,2.785708835891734e-11,1.1755159268543771e-11
3.9702157411236855e-11,2.3649202206020507e-10,2.3614335390093787e-11,6.769005494612827e-11,2.7284884079891818e-11,1.6262339996624458e-11,7.400575498321574e-12,9.070772811260654e-11,5.368789009020198e-12,3.246500163890475e-10,5.170680879021937e-11,1.020058361291863e-10,1.456717071300324e-11
1.8967816173826002e-10,1.298576273322953e-11,1.074674419590004e-11,6.055668947916563e-11,1.2005226345636848e-10,7.976167105076965e-11,3.469056250150738e-11,3.91218873322217e-11,4.139144457211747e-11,3.72629838690413e-11,1.5147276627809094e-10,1.3162306143491294e-10,1.1860493858962331e-10
1.5676079768042384e-11,4.8129846670700266e-11,2.37676823599045e-11,7.947585688709654e-11,2.244850173075252e-11,7.749734237322159e-11,1.467296653928438e-11,3.573992460368252e-11,2.2951237131572462e-11,6.399408613369022e-11,3.664508656242989e-12,3.067072502405437e-11,5.616392908081394e-11
2.0487228942961367e-12,1.2845746201224899e-11,4.590148215161848e-11,9.775423321652327e-11,2.481861388516001e-12,2.257101117572258e-11,7.230527111106038e-11,4.801403076040814e-11,2.4963364515661047e-11,4.844690559501893e-11,3.53831967983923e-11,2.161887805273419e-11,1.0701571753973496e-10
4.229617745193949e-11,4.082538475135721e-11,5.2979188880341757e-11,1.343660328493473e-10,2.2714762326051954e-11,1.0300235710035047e-10,8.121221256461073e-11,2.4542317476571802e-11,1.3187203129504987e-10,4.4312092545781826e-11,9.867235302335786e-12,2.0688740410960936e-11,7.730586983402964e-11
1.8227511616864425e-11,9.03665844579205e-11,2.0265038129564065e-11,3.680914978361701e-11,1.7728475597955305e-11,1.45675287306454e-11,8.047939417141775e-11,1.332980941803493e-10,1.7197278193607796e-11,2.163000695450076e-10,4.716632622934179e-11,8.937331105654976e-12,2.966151955147969e-11
9.40225809334858e-12,8.82030658471e-13,6.602014840863368e-12,9.57263720701719e-13,3.529106799525117e-11,7.668196153203228e-12,9.882699318373984e-11,1.0747559338457656e-11,3.919751508584147e-11,4.413780607634588e-11,1.83592960469637e-11,2.5271206376845472e-11,2.0727522306390927e-11
3.886496254978176e-11,4.089302078590291e-11,1.219540267609578e-11,2.919109684665041e-11,1.4098991169197316e-12,2.0769288047507353e-11,2.3732605634383798e-11,6.772270764944842e-11,1.533675539533158e-11,9.482951221160348e-11,1.3437657700831523e-11,1.4483745939876683e-11,4.394767136874768e-12
7.025554896745515e-11,2.426573274580007e-11,8.69130112658663e-11,6.6493646115747634e-12,2.1888373521774046e-11,3.219457057772091e-11,2.6109235916239254e-11,1.3507104643181302e-10,1.6897106962949823e-11,3.783267437715852e-11,3.748437763687401e-11,1.054896429287776e-11,1.6184746359910222e-11
5.140980705969978e-11,3.3959856791613913e-11,1.286047339515814e-12,7.618849663274989e-11,1.3398762149572145e-11,1.9673736055350054e-11,1.915070466225287e-11,4.0321367844947635e-11,2.872736118474606e-12,5.175745062096893e-12,1.0770164279641946e-11,2.6562101859471018e-11,2.90144085751892e-11
7.246018693710098e-11,5.104227442658933e-12,1.5176999277248826e-11,8.800195529524217e-11,1.0941432508176118e-11,4.242737682940178e-12,3.36148003938972e-11,1.4488060013360847e-11,4.6871612807801466e-11,1.4302992886477454e-11,1.1376391673605825e-11,5.5487400986475234e-11,1.9342104155963348e-11
8.052316387862658e-13,5.873174852666092e-11,1.93981296187755e-11,5.949785622120479e-11,6.661731233268633e-11,9.615434050671201e-12,3.9354526582623767e-11,7.01034166526414e-12,9.74736684715905e-13,4.45163970607908e-11,1.991607906029813e-11,5.1116365552435975e-12,1.9603698310737885e-11
3.515140386385349e-11,4.554182889007144e-12,2.1549962727842034e-11,3.846292796670733e-11,4.774082277358092e-11,4.2679628955879886e-11,4.4280664445497354e-11,7.644483844197782e-11,3.2986807929957338e-12,1.089170847608756e-11,1.6852083913828744e-11,5.366946443863367e-12,1.0642122518174532e-11
2.8282285910150465e-11,3.7662054793742876e-11,3.670851439227947e-12,1.1003770809126439e-11,2.3211052473996466e-11,3.1311575778301616e-11,1.1176496751612972e-11,8.349504786660303e-12,4.307816517151987e-11,1.4275571941193633e-11,8.78673274521271e-12,3.657846009413685e-11,3.655860395521234e-11
4.3361622163132203e-11,8.87937799797764e-11,1.4393404302253068e-11,1.4411732489901665e-11,4.917168375241652e-12,1.2161137479191885e-11,1.2391699108088393e-12,2.2042529199324958e-12,3.486435032359838e-11,6.978932112135038e-12,4.6780681596220385e-12,5.1281634464922734e-11,7.253725523935439e-11
2.8429298225506406e-11,6.962176036031509e-12,3.706891475024942e-11,5.528438072346159e-11,6.427828132706677e-11,4.270005833400036e-12,4.0582701889037313e-11,4.698076460684536e-12,1.0724164162212699e-11,3.7368001290532235e-11,3.84215005122366e-12,4.833953483585811e-12,5.321310449977237e-13
4.198014568495925e-11,6.277075186155423e-11,1.1829427185444289e-11,2.6709725105239505e-11,6.438788523519683e-12,2.6477007045263778e-11,7.486142104205066e-11,4.7584707170801935e-11,1.4419607693153405e-11,3.868552594205431e-11,4.8158359497468386e-11,4.199963463478658e-12,1.5253508524259277e-11
2.9856346533521884e-11,2.1180637481712815e-11,1.3796164521241253e-11,1.3366338111189103e-10,3.675031562254191e-12,3.807290766836944e-13,4.2439407642830656e-12,1.9125796996480126e-12,4.161987448402179e-12,2.404946054966905e-12,1.980740980402271e-11,1.0905474380757262e-12,2.432365077391469e-11
4.7780702684270357e-11,6.2478615535953e-12,2.9660293732713096e-11,2.704574188244983e-12,9.367710855694152e-11,9.449711247978611e-12,2.182398738522939e-11,4.932437043105208e-11,1.0736691663577135e-11,3.696225865120877e-11,1.3028929360212358e-10,6.719608351514174e-12,1.1268978978538833e-11
1.50230043042033e-11,1.1535333965541168e-12,1.0481267684796096e-11,9.849696618115281e-12,3.3059374709223155e-12,2.378713951444259e-11,4.261549537424012e-11,2.192137086316748e-12,1.4008021725432796e-11,2.965859744095015e-12,3.279332260785931e-11,9.571581374081975e-12,1.3928956788701963e-11
2.0641832943845882e-13,5.252495552307015e-11,2.5330753190549503e-11,8.393325367462401e-12,1.3927470001764597e-11,1.3245095572137431e-11,1.0773185715243172e-11,2.0752534372021697e-11,1.2589651192602777e-11,3.438219143212954e-11,8.53286006003147e-12,5.131729907674306e-11,9.57651770320092e-12
3.3054640982113985e-11,3.000261057663082e-11,2.167108825665034e-11,9.335441756678253e-12,3.4620114993914465e-12,1.703060610371667e-11,3.005864969196519e-11,9.409286892659283e-12,1.800609266344122e-11,1.6973025832899788e-13,1.3891657474154477e-11,1.3491404670125955e-12,1.4359294360698328e-11
1.393164938846223e-11,6.539184046291971e-11,1.1529993605279967e-11,3.4365353283806806e-12,4.279808712189337e-11,5.371654491756918e-12,6.3954371922656024e-12,1.8269184544880787e-11,2.0332166324781526e-11,7.128716040264729e-13,1.2915454317300045e-11,1.573351389741002e-11,3.731009136917418e-11
1.2756078823422465e-11,2.432921427465345e-11,2.5837962988220733e-11,9.35456164337108e-12,2.3086126837019466e-12,6.269835421916088e-12,3.425417582847672e-12,4.804092757818448e-11,2.6002862813165215e-11,4.935934679180905e-11,1.9433447035969833e-11,1.5630491468679657e-11,4.902799919718321e-12
4.2083772346594465e-11,5.81117377177654e-11,2.786559594486274e-11,1.4796997646764942e-11,1.2990424754651177e-11,9.581867750458314e-12,4.4072666815401235e-11,1.1521523879031007e-11,1.720213299251152e-11,3.8802097824651185e-11,4.204948389125903e-11,4.914222148639869e-12,2.44729650491763e-12
1.069604550243072e-11,8.547001148804977e-12,5.554633509835904e-13,5.555452147618787e-12,9.658066594006411e-14,7.908139276549352e-11,2.137732539418907e-11,1.2783935783690594e-11,8.842077169513385e-12,3.534288906475816e-12,2.3523694419171633e-11,8.106622077567044e-12,2.2594126716853104e-11
1.6487008479762507e-11,2.316921961557099e-11,1.4516921761193604e-12,2.6797994591388216e-11,7.680808476394116e-12,3.694599436878062e-12,5.875001267516293e-11,3.9817736490202466e-11,3.344989693452561e-12,1.1112565144806185e-11,8.15945999990964e-12,1.1112122814411307e-11,1.862823838964655e-11
1.2193850731387595e-11,1.56191089807692e-11,1.2667777775563629e-11,1.8721224638996067e-11,4.6849807056551185e-12,7.287411911585933e-12,7.555995537247516e-12,1.4235256630829901e-11,1.521314032228615e-11,2.472008799757199e-12,8.411808909567861e-13,1.2239818236612072e-12,5.212147035212929e-12
2.255296717108941e-11,2.9998173983885554e-12,2.452942067861568e-11,4.274161642583319e-12,7.97898818771806e-12,2.1944021224328718e-11,1.7872036046906422e-11,3.260872411850775e-12,1.0492326950213484e-11,5.97520319168999e-12,1.6722130995749956e-11,1.132857593046066e-11,3.8562508185604906e-11
1.5989726783599198e-11,2.799657169651119e-11,3.273431166765366e-12,1.8177563087546138e-12,1.0190406164142807e-11,3.2404959531225364e-12,1.6034467207693047e-11,4.126645056886859e-12,2.3477898348610906e-12,1.0077701066399172e-12,1.072691797113653e-11,3.1618703376774537e-11,1.0830088974786274e-11
2.11657730415365e-11,1.5983370336404186e-11,1.6144528055026437e-11,5.715440898492609e-12,2.7000917450588418e-11,9.287830094713515e-12,3.368453655588727e-12,3.964771374799025e-11,3.800913922014646e-12,6.169054048306128e-12,5.7287098053138155e-12,6.280457677514778e-12,3.3329893081927117e-12
4.669487967171326e-13,3.9089738980152346e-11,7.54524700574881e-12,8.243607132523677e-13,8.183507009159694e-12,2.3315199663421008e-11,1.2289818230823148e-11,5.127456392269536e-13,3.927877541793687e-11,5.1990553372803585e-12,2.351137518615601e-12,4.120785863368048e-12,3.914638555324561e-12
3.0456334034058998e-12,5.115955019226344e-12,1.5113499735191217e-11,2.626373246328324e-14,1.524214976026183e-11,1.932457057016632e-11,6.585710207872339e-12,1.3705308743395733e-11,1.2818908552642166e-12,5.007705598499384e-12,2.148301631994786e-13,1.3965795926208656e-11,8.5621991155843e-13
3.022689437802818e-11,3.898975374031908e-11,1.2856950253538306e-12,5.7681646480606656e-12,2.564439368876722e-13,9.164865696963979e-12,9.131115437660167e-12,1.8730158104111094e-11,2.0267638617498022e-11,1.7571466956196406e-11,2.0183672577130335e-12,2.4332071832299207e-12,3.574302863322249e-11
2.9855942198633926e-12,3.243631659311015e-12,2.59028151981032e-13,8.097109500403209e-13,1.5854441849754152e-11,8.273775616216872e-12,3.3884523886602718e-12,2.000646558243886e-12,5.028445073442e-12,1.5012032530396796e-11,1.1066735480912725e-11,1.0760125089313484e-11,1.5657508797038377e-11
1.982118025322759e-11,1.6437710462027949e-12,4.061568843478167e-12,6.051002467913692e-12,6.050671975563599e-12,3.0737037341494365e-12,1.0240875193913907e-11,8.276746559705939e-12,5.172483066653955e-12,1.0606385005565517e-11,1.633909995784964e-11,1.2564281027949069e-11,3.876189933827941e-12
2.011925956777771e-11,1.2652129280716382e-12,7.65029793414783e-12,2.3230836191819602e-11,1.0949705458085614e-12,5.708521162197423e-12,7.41344266316414e-12,1.906632220860171e-12,2.3618000800225954e-12,1.1447447901377563e-11,3.569930372989567e-12,2.9982825087675784e-12,1.5311003823858604e-12
5.807920071581711e-12,2.012955586527819e-12,1.5399876483864308e-12,3.5949514187612396e-12,3.239965199566478e-12,1.4429799767740122e-11,1.0925924233437646e-11,1.857142658154048e-12,1.2486076620837306e-12,1.0053262753999827e-11,9.573925425828923e-13,1.2189031439746064e-11,2.3651601244575986e-12
6.76716680750785e-12,1.4864112217685469e-12,1.1608978449340032e-11,2.9348665247884e-12,7.987491951323385e-12,1.3962557438144273e-11,5.108636957109575e-12,4.082288809997399e-12,2.214302971715712e-12,3.7954917175721404e-12,3.0223256970809245e-12,2.8946762807807997e-11,3.5704977179122537e-12
9.84329704803949e-12,1.0346408318101957e-11,3.1042954572018874e-12,1.2373754888403082e-11,2.97211503065384e-12,1.0012077547493602e-11,3.3758832052949137e-12,7.742361872051952e-12,2.2521648047985877e-12,2.180241106261465e-12,3.961236195895727e-12,6.9297178701721766e-12,4.233797576105239e-12
1.5302695489688557e-11,5.922642256844801e-12,1.3434392630614105e-11,4.240214641028822e-12,5.847753829142138e-12,2.0488356973328805e-11,1.5748453044195342e-11,5.288453689947586e-13,3.263882177244712e-11,7.71075815991153e-12,8.963218241708282e-12,1.255176715631317e-11,1.3363723577028267e-11
2.1528146581372524e-11,5.7525488538047084e-12,1.3109573131096052e-11,4.634504518643057e-12,7.988130315049275e-12,5.52704563433303e-12,3.174779811473777e-12,7.2763039103702e-12,3.744488929426771e-12,1.2196029256328057e-12,8.3250615181079e-13,1.2346850644401695e-12,1.0231452201788907e-11
3.477176461823101e-11,1.1179758833943602e-11,9.632011682231071e-12,2.156396745536301e-12,8.059733660130029e-12,7.645169797158773e-12,4.950067742858545e-12,1.3200128369760505e-12,1.172037586218847e-11,2.8072234667179064e-12,1.550839100726203e-12,3.200360044687986e-12,3.0977978281636897e-13
3.6999739920918664e-11,7.45660499915556e-12,4.843276546989918e-12,3.7435416330278413e-13,4.390081550867655e-14,8.273300082341274e-12,1.778083215574393e-12,6.897855559683638e-12,5.229652893914845e-12,2.9214144872802024e-11,9.329208115583331e-13,4.4429268893182615e-12,1.104383525584255e-11
1.2272347019633786e-11,6.180261437722139e-12,2.575431352808284e-11,5.252124738767469e-13,7.76705357258644e-12,8.298855717217632e-12,4.162445827611827e-12,7.928622732867726e-12,1.3877615418306379e-12,9.423041302752176e-13,1.4300585075111265e-11,3.0842226768721296e-11,4.362966575384786e-12
3.91197363000339e-11,2.87554094234297e-11,1.183344640782215e-11,3.172090066537572e-12,4.5932565355782e-12,1.1726134979052398e-11,1.0814149502876582e-11,6.7978615701940184e-12,2.036886903066157e-12,1.0518573583202925e-11,1.8236638465105778e-11,1.0408641580381125e-11,2.4506665405515555e-11
1.749909368456197e-11,6.971175075489405e-12,9.89523561839203e-12,1.0184281971890938e-11,1.0892471429733483e-11,2.2775431576932948e-11,1.9542426760623883e-13,4.5251336459188425e-12,1.2315237550169432e-13,1.5278750462125067e-12,1.0754974678710595e-11,1.4889807962916702e-12,5.916618583838265e-12
4.019710133625091e-12,1.0556751829688474e-11,3.344523277767049e-13,1.826294738083035e-11,1.868912177428056e-13,1.9641387898040124e-11,3.261103712389989e-12,1.4202878978560995e-11,1.016638662383036e-12,1.1592903090648417e-11,4.48286532666474e-12,9.384324906994521e-13,1.1858128812209886e-11
2.1278626095042782e-12,1.3537437032391518e-11,6.673653521599251e-13,5.491775365471283e-12,1.9142576787370698e-12,4.655731652767668e-13,7.86103728593784e-12,2.4370062277366412e-11,1.3485338215997864e-11,2.282659308800274e-11,2.9117089353346077e-12,1.497169109222892e-12,1.638932403341237e-12
1.173987640765059e-11,4.639498720461095e-12,7.668858685674734e-12,8.333770731161226e-12,1.6573694472461418e-12,6.482839777696616e-12,1.1519195590668401e-12,5.9543282277451155e-12,5.408924929055363e-12,9.04527003877677e-12,2.4576126804856833e-12,3.9932105901726065e-12,5.299926277684307e-12
2.7421469759994836e-13,1.3446181929446278e-11,5.3985359180038e-12,7.14447333787512e-12,1.922390827947819e-12,1.1743005348831484e-12,1.202914877926682e-11,4.3386706240556e-12,1.3824953763325045e-11,3.932002077248264e-12,6.77584210626218e-13,5.62951067793699e-12,2.322906722440451e-12
1.2287634670678131e-11,7.259894813612145e-12,2.281709278314952e-12,5.398330546966176e-12,7.966619220249683e-13,7.554957176969937e-12,5.136402631938379e-13,4.3536467916937676e-13,3.713073487905579e-12,3.421999455965276e-12,4.522039121143794e-12,3.508732418911428e-11,8.89875875427245e-13
9.170744014067926e-12,2.925540764559847e-12,3.464864610797971e-12,5.692054147090287e-12,7.115196167629206e-12,7.331612666741034e-14,1.4087715750658505e-12,1.0953010802744863e-12,1.5713224643079886e-12,6.296223534426625e-13,3.368192782793845e-11,4.248367673793904e-12,1.2202002087707159e-11
1.894617367239119e-12,6.0446430236721515e-12,1.3917291258647239e-12,3.334862141720844e-12,1.1713206233660944e-12,1.4917046061235237e-11,8.412903537979714e-13,9.249887518517181e-12,1.018917692991368e-11,8.570025152018163e-13,7.558043626064323e-12,5.20475086395598e-12,3.5928275239513e-12
7.630744809245382e-12,8.218747666044274e-12,2.903674084722444e-11,6.131957890439456e-12,9.149763769685086e-13,1.2499109305811599e-12,5.905482279378814e-12,2.4322905347801375e-12,8.23236791369958e-12,9.911989391373192e-12,2.043573212263595e-12,5.343019808711559e-12,5.011386666716494e-12
5.853060872567832e-13,1.6250601389916203e-11,1.743625868710289e-12,5.605622379842887e-12,9.501046185918673e-13,1.505368690554666e-13,2.2652295023847825e-12,4.230991444075106e-12,3.513550663963647e-12,1.9628361491510234e-11,4.8095364505945034e-12,6.991928969318596e-12,3.6248181248398024e-12
2.0711122740082866e-11,1.297552059583439e-11,1.9710708558423e-12,4.798869153461165e-13,8.886910565389093e-13,1.0884902274624569e-11,6.5325955184784375e-12,6.771319852594352e-12,2.1872988631326853e-12,5.3422746183927146e-12,1.6458764984175833e-11,2.3356318889593608e-12,9.20315661399331e-13
1.5632096391110647e-12,6.728542414028646e-12,1.447871406623548e-11,7.34514051727722e-12,1.912107332795712e-12,2.003110313120825e-12,4.595158605862543e-12,8.9597846111721e-12,7.2348600146355535e-12,6.690284550754584e-12,1.6577546307259228e-12,1.7417744439241406e-11,2.3787682379827303e-12
3.0898223831547237e-12,5.859723089873072e-12,5.701098306834837e-12,1.2428477638751147e-12,7.963489038090698e-14,6.55113289844913e-13,3.1144697729078934e-12,6.518192807176969e-12,1.6731426385845596e-12,2.2216115574732844e-12,1.715008400402472e-11,9.501483867972142e-13,4.176415080648133e-12
2.5099191835259935e-12,1.0567310718459276e-11,1.493812473742937e-12,2.893692752726821e-12,6.311809293037708e-12,4.569747644195135e-13,6.502767081670671e-12,8.733797198906932e-12,6.18210589970337e-12,8.218385742932716e-12,1.7039019912596532e-11,1.0149788333326306e-11,9.35184501655175e-12
4.004379754536674e-12,1.5522763872244374e-12,5.694206627959654e-13,8.83812630231354e-13,1.0731443476371824e-11,8.272573493573632e-13,8.912953949834296e-12,2.2031786578741813e-14,5.603832820605089e-13,1.0773760307526747e-11,1.4490373373656222e-11,2.7476528739411817e-12,4.163703870006411e-12
9.768237457360143e-12,6.5646386793670405e-12,3.515165107038189e-12,3.3270944969952207e-12,1.864920106836259e-12,4.3781482541619335e-12,1.4519313811179697e-11,1.2129719075637318e-13,1.113979706748991e-12,3.036091999995047e-13,9.790784749473625e-12,3.8111339612080634e-12,1.40349571228613e-11
5.413416302159543e-12,1.3522348993809675e-11,8.745285981361501e-12,7.705877114917855e-12,2.4373762770241095e-12,6.9325663059261446e-12,3.64516312736385e-12,2.2108527770465436e-13,4.428335462715207e-12,5.928458548644437e-12,2.3467606096534614e-12,1.2028419475881e-11,6.65058847291152e-13
6.52164296638389e-12,2.17158209091156e-12,3.0691129182194937e-13,4.03377179233932e-12,6.314657055957831e-12,3.3926731522940204e-12,8.14485532609666e-12,1.3282270002555788e-12,1.1815988601491174e-12,1.8962749137783005e-11,6.298209079195102e-13,2.6823088229073973e-12,1.8191933340832743e-12
9.073986183925089e-12,1.731331947009888e-11,4.519765736714297e-12,1.2920067563234967e-11,3.1241275639278827e-12,6.474611311308998e-12,9.127513729485118e-13,7.654843575834182e-13,6.631544609031471e-13,3.818433089555132e-12,2.7724876474637046e-12,1.9793266615952417e-13,1.6579220346056611e-12
2.050207586490666e-12,9.045806703771449e-12,8.944845495280079e-12,1.813059891918703e-11,5.547701822297553e-12,1.7743442832231583e-12,7.256137056204108e-13,2.8246335265889977e-12,6.87308064671508e-12,5.728826626211238e-12,6.775637132081975e-12,1.0456517430336118e-12,9.83926871937702e-13
3.2423536104549583e-13,4.602127574885146e-12,1.4649046537380332e-11,1.5271512401855125e-12,6.267841423930528e-12,4.555029001579138e-13,8.27883751961376e-12,3.023535906664963e-12,2.5305944222753835e-12,7.435902113613897e-13,6.44287140573622e-12,1.8735534069234667e-11,5.6564969675248595e-12
2.464529746753998e-12,1.0234717516097228e-11,9.10458600794221e-12,3.2660225578553596e-12,2.7399405618888295e-12,6.278107006711842e-12,1.8187711697949393e-12,2.0381680513598042e-12,3.9784675640189556e-12,1.9621624566191207e-13,6.918838466086299e-13,4.9067177939999625e-12,7.13167023720997e-14
1.999305546680763e-12,1.2123437636271572e-11,1.0784086548098464e-11,2.820034285848922e-12,4.109613334132739e-12,9.29128126254313e-12,1.6842540913955598e-12,1.7599899024328761e-12,9.29259655935779e-12,3.3851516445254325e-12,2.909564068844747e-12,6.547151175193789e-12,2.8714244266266144e-12
2.9047019287292444e-13,4.5049363378093277e-13,7.278519796088128e-13,2.445614350176066e-12,1.7700521712561247e-13,8.314092721393579e-13,2.4422958314255065e-12,1.904622808966149e-13,6.748758740226353e-12,9.597891222229638e-12,1.807675412490581e-12,3.3283272923081508e-12,1.9780420842054498e-12
1.2730299785924406e-12,2.1857452601411553e-12,3.955520245627911e-12,6.095922447270955e-12,2.9727497005664794e-12,1.197361588132157e-12,2.339055289910121e-12,1.4352889508587932e-12,1.4618879090059676e-12,3.5618622457749035e-13,1.4532932290905176e-12,1.1097402662832222e-11,9.337438306775919e-12
