1.1278000558149645e-10,7.315096380661705e-10,5.241127313644382e-10,3.263926196725778e-11,1.2391977838628372e-10,4.733475307560021e-10,2.9206729575530565e-10,5.252547927308988e-10,4.255287133232743e-10,7.680201233303744e-11,1.234046319588914e-10,6.147856205875715e-10,3.967446734901242e-10,8.508875685618928e-10,4.3305222664070014e-10,8.791465350805601e-10,3.8030707916403336e-11,1.3693103671107598e-10,2.704727322997655e-10,1.980378266177708e-10,9.13443586797945e-10,9.100950817197986e-12,5.99200971939175e-11,3.0993050829830845e-11,2.1783276581949634e-10,1.3841531578445533e-10
4.401280979677872e-10,1.1038574839104133e-10,1.0700732838000851e-10,4.873789263593991e-10,6.707007563412209e-10,9.44748386279517e-10,6.15379593441938e-10,9.628971238144917e-10,1.4817082040120757e-10,4.787563534923507e-10,1.6418487029881398e-10,2.3980967521318887e-10,4.585352414146674e-12,8.938451698735413e-10,2.8173477793629884e-10,8.232603463952972e-10,1.3905320746978673e-11,3.827922664666783e-10,3.8321588468452326e-11,1.3093574027874114e-10,3.140090544499635e-10,2.0559149507968606e-10,1.9442612655881558e-10,2.0745708834065606e-10,2.366631248264448e-10,3.649003036599241e-10
3.8705141913923104e-10,8.417089897075752e-10,2.269822030647705e-09,2.240108797294529e-10,4.331360909027116e-10,3.98161699808088e-10,4.829555845202181e-10,3.009371761972929e-11,1.8259841202239859e-10,3.534314704920116e-10,2.8217422021407252e-11,6.479336837433356e-11,1.4357326375996e-10,5.3236621227001304e-11,2.4140635433585958e-11,7.491759051853063e-11,5.151579298255537e-11,2.799557574607145e-10,9.858338385959059e-11,1.3251236015926373e-10,3.4133594663199825e-10,2.54894471118638e-12,1.764858821219483e-11,2.0199411644197262e-10,4.7372165780581945e-11,3.957604712636739e-11
3.897758751409641e-10,9.344746001578115e-11,1.553294672802126e-10,2.1911131616027383e-10,7.303325564374387e-11,1.175836499714699e-10,5.890412016082975e-11,1.6288568369695735e-10,5.414553829327321e-11,2.3803995785354283e-11,4.3309851424735843e-10,5.008384941208117e-10,1.9204948046048396e-10,6.949228632795663e-11,2.9511601288800653e-11,3.53275528071249e-10,2.819323809688966e-10,3.028129980039553e-11,4.057001441064116e-10,1.7819378562721168e-10,1.5760089318734566e-09,2.885663259537431e-10,4.4529297721191693e-10,8.294109355231084e-11,1.500168305100984e-10,7.83167075988811e-11
4.038539223105558e-10,2.9934380575208235e-10,5.648664193409591e-11,4.0081929385168397e-10,1.2763932687789146e-10,1.282885585496824e-10,1.6989202175145277e-11,3.528943914305101e-10,4.5668621124062877e-10,4.927407642983365e-10,1.768894188754244e-10,8.013719218143053e-11,1.5344852501768555e-10,1.495136988845286e-10,7.553412759856422e-12,2.5395133289916128e-11,3.0861436933082516e-10,2.4099803076832684e-13,4.324879991847327e-11,1.835294687449103e-11,6.665771932446223e-11,4.137265502258139e-10,2.412506585932425e-10,3.878929414984574e-11,4.286861450242942e-10,3.19144091648688e-10
2.2466665593678147e-10,3.898739695920292e-11,2.8238050704532027e-10,1.621826055450093e-10,1.1855615871623542e-10,4.22412467760013e-11,4.85840123744213e-10,3.989109912642511e-11,1.1662082274968101e-11,7.511750264975496e-11,8.922296174220929e-11,9.162506856637937e-12,7.576925609871444e-11,2.6918028509903965e-10,4.472048567684384e-11,8.73314309198206e-11,2.2563509901000783e-10,3.3177499318573365e-10,4.228112679672547e-11,2.029611231605877e-10,7.153162900389963e-11,6.011799449912889e-10,1.44288672425225e-10,1.0030956775580806e-10,4.5759446130080653e-10,1.203509103395758e-10
3.981361113184661e-11,6.74719732901344e-11,1.307151155821257e-10,7.239193309143609e-11,1.0454712844590209e-12,2.9179436894259627e-10,9.599714909721558e-10,7.811950330968077e-11,1.0064236424550117e-10,8.540684013247634e-11,3.377746588133675e-11,8.923734448211129e-12,5.659030737781295e-11,3.8204231697839764e-11,1.2580130657201588e-10,1.2002178033271795e-10,1.5731751602107175e-10,2.943709156877967e-11,4.471187538214931e-10,6.948923465338188e-11,1.3447890542951086e-10,4.276538255294469e-12,2.7058312067686685e-10,1.536037393807041e-10,2.3055256860234259e-10,7.044199919186946e-11
8.886182846494263e-11,1.729346102357597e-10,4.1670780500619337e-11,5.701168510289517e-11,3.291281788636119e-11,1.7135641169921003e-10,6.173600280286156e-11,7.894462857163466e-11,7.272306075347988e-12,9.768440411237227e-11,8.799315487947206e-11,1.702553680579426e-10,9.918895855036084e-11,2.5413363463363197e-11,8.490339207007236e-11,1.4058319340325696e-10,1.723402577797479e-10,6.22415179992218e-11,7.600431070813675e-11,3.434133680842356e-13,2.2818481105400833e-10,9.707204899334176e-11,1.4313688017506777e-11,2.1505765444602996e-10,1.850116275656607e-11,6.44866506554378e-11
2.817409409889822e-11,2.0300953868779464e-10,4.805695365080173e-11,1.985138977693547e-10,4.976514562378524e-13,3.410327676056775e-11,1.8638844176899255e-10,5.577591896200663e-11,4.10926669869216e-11,2.649230967969542e-10,3.653334897828106e-11,2.3254131234305898e-11,7.041452742294682e-11,6.315614548104051e-11,7.207237458790543e-11,1.0738914955353381e-11,8.987611852342275e-11,1.130045647103204e-10,5.856711274376867e-10,2.573254418450762e-11,8.44661211914842e-11,1.7892420720814165e-11,1.8452176215903617e-10,1.0784496544038664e-10,4.126177188220985e-11,2.4306792747378617e-10
1.1056909267566318e-10,1.0517946047139838e-10,2.4707051422372256e-10,4.229336872900434e-11,1.4846955033421928e-11,1.42433551885076e-11,9.915361399086809e-11,5.6200436889890435e-12,1.3873302632116598e-10,4.3751346044593745e-11,2.4314623857412924e-11,5.0959613557470594e-11,4.3391406679663925e-11,7.83021670537659e-11,2.575231778943323e-12,1.2591136876339976e-10,1.6308550307573068e-10,9.629284744050145e-12,1.4060068681094924e-10,2.4736199554772504e-10,5.8105154338139e-11,5.202585987619827e-11,1.691155658393148e-10,7.12469072698523e-11,9.122812963625043e-11,2.605755704465372e-10
2.992003291453294e-11,4.9036187172704645e-11,6.844401194009546e-11,9.064368830889287e-11,2.753979831244034e-11,1.869299686985742e-11,2.2025164739287797e-11,8.933280878618039e-11,6.412127558340326e-11,5.64762086741372e-11,2.087722384850576e-10,6.934752701184582e-11,1.1447919071552817e-10,6.645686402983188e-11,1.6276531696539033e-10,1.417432524556885e-11,5.276430064182421e-11,6.719892929290108e-12,1.542539437287678e-11,1.1950047035760564e-10,5.090235479807499e-11,3.044553407057541e-11,4.914593286530606e-11,1.0582420932843622e-10,1.696853960600726e-10,3.587170428958765e-11
5.1846216285801804e-11,7.81834738972992e-12,1.875150069858223e-12,6.826723186462108e-11,3.877114372252677e-11,1.3835536395748536e-10,6.058673155817946e-11,5.264939976592282e-11,8.797469309578526e-11,1.1877981192512697e-10,1.169025721685857e-10,9.237511438086663e-11,4.3739890700421947e-11,9.774171072342944e-11,6.691525247439329e-11,7.018923548566441e-12,1.6708098193291696e-10,1.245390247503948e-10,1.7746815714531307e-10,5.655438057848298e-11,8.481742398271214e-11,1.6457240780217903e-10,1.0525890575422304e-10,1.4906722729120195e-12,2.1334379677760148e-10,1.178922151895022e-10
2.717226785280974e-12,4.3770918935117887e-11,2.1868951938116893e-11,3.5251752768987815e-11,1.0448363517265399e-11,9.925315439626115e-11,1.0767999347552941e-10,3.62037932667162e-11,1.2148756003193662e-11,4.945944857065119e-12,1.449593860615818e-10,1.0843666864930883e-10,3.537969788851074e-11,1.2821563436734902e-10,8.253589635974867e-12,1.5485334557372989e-10,3.611859248645998e-11,1.5721182073290508e-11,1.2064510552891453e-11,1.3463043978121636e-10,4.178845237642186e-12,2.034105413785031e-11,9.103667150630893e-11,9.199311605253884e-11,4.033570454735194e-11,6.378665571202047e-11
1.1323136808510573e-11,9.57757466556742e-11,9.180588859341935e-13,1.777295843369255e-11,4.9418631335585475e-11,6.385812970560389e-11,1.7867521068254098e-10,1.138938689495414e-10,2.345618491380126e-11,5.944828212010691e-11,1.4896559295288954e-10,1.4347488656356897e-12,8.89350477745129e-11,1.1084252199222736e-10,4.873022086361595e-10,1.631032025445602e-11,5.313422287540268e-12,2.293816841763634e-11,1.1020466939882342e-10,7.632647958357535e-11,1.9889902276805632e-10,1.784565191737111e-10,2.6753055979604513e-11,6.548327513093852e-12,2.1776563474474785e-11,1.2258700898122151e-11
4.49610519767622e-11,2.8385412264637457e-11,2.145961974623771e-11,3.645048131540666e-11,4.343936737574895e-12,5.309295345972928e-11,2.5708932985629565e-11,2.0541741719384288e-10,2.666165240180917e-12,1.3121172522871134e-10,2.8591068913952446e-10,2.460484256316586e-11,4.116686871332937e-12,1.820649685449501e-11,1.1003284781529119e-10,3.317043616857261e-11,9.540229932630644e-11,4.4040829269811697e-10,1.0444454599827896e-11,2.332406421099099e-11,8.993656880979551e-12,1.2950337902210876e-10,2.923252076852438e-11,7.956950717354133e-11,1.0905874075229757e-10,9.526533860797588e-11
6.817271545397596e-11,1.4631100882917267e-10,5.958035006891731e-11,2.531132579753223e-11,2.5048063814549293e-11,1.1554861753876777e-10,4.092437748970447e-11,2.4767835982692777e-11,1.315012304640398e-12,6.456024894873485e-11,4.8322289459121e-11,8.730375240070453e-11,9.861099505934678e-11,5.4358293923049285e-11,1.7258508348891068e-11,1.84848233873583e-10,1.0290372926182808e-10,8.432964358004972e-13,2.1656287628706778e-11,2.3479654873665468e-11,1.725306594115524e-11,2.2166677149195763e-11,3.63074425061107e-11,5.932492018246012e-11,6.245711265318072e-11,1.1880276826945094e-12
2.6070928609329838e-11,1.9838053174516834e-11,3.0225318746031106e-11,9.935707685016943e-11,4.005247093208994e-11,8.434513314584624e-11,1.2510264152634697e-10,5.080859079208827e-11,6.625527014006759e-11,1.6866770975350013e-10,1.4968783946949146e-11,1.235860494124224e-10,1.7995677956445763e-11,1.2440165650367696e-11,2.594090179843429e-11,3.513763314425737e-11,2.931373300317285e-11,3.273921751899964e-11,7.051244289541722e-11,1.0112936083491872e-11,4.000905551089605e-11,1.5737721644130676e-11,8.52132691088656e-11,7.994620128870651e-11,5.204096945913276e-11,8.588518713471984e-11
9.660224139665635e-13,1.5152387012609633e-10,2.345984113761622e-11,6.371987533457885e-11,1.022269691000517e-11,6.934674507711179e-11,1.7967741087913687e-10,4.389405140400029e-11,1.830216801723077e-11,3.8584300030528766e-11,7.11458302965181e-11,3.6219383032144954e-11,3.470225645322207e-11,4.572372039465774e-11,1.1401040728499958e-11,9.366135343437735e-12,1.1206451336160998e-11,5.85773358872775e-11,4.241969571530778e-11,9.261568509087448e-12,3.8820947178604055e-11,2.689053137803308e-11,1.433067060013571e-11,1.2019869450612908e-11,4.2957305650093794e-11,6.867225540682425e-11
4.18028337137821e-11,3.629364027682892e-11,5.86370723738365e-11,3.196102165360461e-11,5.606308026566404e-11,4.670742764533012e-11,1.1503285177847335e-10,4.125897039169156e-11,1.917694592579139e-11,2.1332677172872282e-11,5.750362236985181e-11,1.0418829842495345e-10,4.068987803080856e-11,7.372380704230186e-11,5.6144282826434786e-12,5.669943529882068e-11,6.481193785964416e-12,1.8343907980153416e-11,6.563179455520431e-11,1.2679318733604351e-10,2.8871585864724538e-11,7.242377844710163e-11,3.2899155722005393e-11,4.496554713419802e-11,2.130165316152231e-11,1.9390345583605655e-11
4.5277448589691673e-11,1.1048963097618346e-11,2.3859057550540736e-11,3.684546019677696e-11,4.8357294875705926e-11,1.3832141953873552e-11,4.607635391274719e-12,9.384666983093955e-11,1.0011462749470672e-12,7.916353145487029e-12,1.7096018770881155e-11,4.0397008777304084e-12,8.03730538389869e-12,2.8774476288759676e-11,5.7361724965028545e-11,2.6601232152730652e-11,2.514684165831576e-11,2.1585715870652312e-11,4.727385294063889e-12,7.151903816069701e-12,9.065289011335213e-12,8.569134844978853e-12,7.37695995876596e-12,1.827107293403523e-11,1.4509026081567607e-12,2.6955475802297603e-11
3.659794490132565e-11,1.6236710066422527e-11,4.077472565564349e-11,8.989799201538093e-11,3.3735323238407656e-11,1.0223050115293553e-11,1.1068048593009302e-10,4.5966082762694015e-12,4.094588963273548e-11,5.221003245309312e-11,3.917907678086122e-11,7.593590343512506e-12,1.0184841139124667e-11,2.053503620958814e-11,3.380747254501036e-11,4.9016712415237395e-11,2.6044315897670722e-11,3.212525090233839e-11,6.212811229850363e-12,3.736698068610066e-11,5.356606043823202e-11,1.93300240332325e-11,1.3303450218600298e-11,1.875307749307384e-11,1.74479310707629e-11,1.7100133038427287e-12
2.1761317038906355e-11,3.5794238290925286e-11,2.1078484749899422e-12,3.0534622957220703e-11,5.137027645970312e-11,8.729822105447032e-12,4.78556085671902e-12,4.9508796914442004e-11,1.4307039579023174e-11,1.5552781297089016e-11,2.130268407263621e-11,3.186169441240472e-11,1.250472622809969e-10,4.794088751295258e-12,7.911722681286226e-13,2.3459121808977416e-11,7.424122392781769e-12,4.792926351760002e-12,5.701993268048146e-11,1.1148766404299394e-11,3.014788409244636e-11,1.824874268943038e-11,8.580780036693454e-11,1.3142627598422092e-12,2.4355117419783885e-11,1.240327877012662e-11
6.9253461673115654e-12,5.307291672358905e-11,5.672299870906542e-11,8.441737807391378e-12,7.261690934313958e-11,2.0063995346966778e-12,8.494090583573447e-12,1.0602908736179076e-10,4.0531058896130587e-11,1.3498263999860822e-11,3.335764364309785e-11,2.1203301582939385e-11,5.634512186924709e-11,2.1200391949474765e-12,1.0932390527862873e-11,1.197420431630317e-12,3.4722548366965936e-11,2.130552741845835e-12,3.5976990220425224e-11,3.5673500058156e-11,9.523899958279869e-11,9.021295533477654e-12,4.162676797564157e-12,1.806064122030582e-11,2.028035523867312e-11,5.5825894869378796e-11
3.882104827211896e-11,6.6406501470877964e-12,3.6451919204116054e-11,3.121782328738131e-11,1.031483697616043e-10,1.2463447256802529e-11,6.194334510100675e-11,1.0506268578983236e-11,1.0040949785134109e-10,2.7990599256429972e-11,1.8597639113151474e-10,2.0892263774635576e-11,2.724378717454534e-11,9.589502144658717e-12,6.868387965467035e-11,8.070985845469536e-11,3.834643470687348e-11,4.440632538717605e-11,1.898468924362547e-12,4.0902595056464435e-11,1.0182709823743636e-11,3.679965240783348e-12,2.820374960903794e-11,9.609501425200021e-12,9.603556855230959e-11,9.435502266827881e-12
2.3350495181718246e-11,1.1095770204004514e-11,1.0361259790512365e-11,9.159372495899058e-12,1.3072372830322517e-11,3.26911790889081e-11,1.88346025070306e-12,8.744371528459086e-11,4.868330584037804e-11,1.6678275113049854e-11,2.1591296057454855e-12,1.2897128168985467e-11,3.11962673012703e-11,4.6979968054912924e-11,3.892908042059287e-11,1.1886915055278997e-12,1.0967787437619034e-13,7.578257390291035e-13,1.781628278946412e-11,6.673074071157889e-11,9.185595905609853e-12,9.824876692271388e-11,2.4286706205331628e-11,6.839847357532374e-11,2.7747547024897122e-12,5.420484260441132e-11
2.5994512351613388e-11,4.96792160985286e-11,3.102929225301723e-11,2.3937462575643065e-11,8.725374419625258e-12,4.561416108252946e-11,7.231445515261026e-11,9.063628121231658e-12,1.6809304826938378e-11,3.215415014610587e-11,1.4305591352837226e-11,7.02905268698959e-11,4.5931631213584356e-11,2.242898533722269e-11,3.679067092495468e-11,4.742162178096013e-11,4.6199881947902426e-12,5.139942581801583e-11,7.812235775990115e-12,1.8773796285285974e-12,1.6774283578282152e-11,5.923615277985621e-11,5.643169645083444e-12,1.5137573171825657e-11,4.452397737226954e-11,1.482963322252754e-11
1.2404157019871703e-11,2.237427835019192e-12,3.3492971472667483e-12,2.7146333340718913e-11,1.7506040303187044e-11,7.950884846074227e-13,1.897567249398792e-11,6.251480691362397e-11,2.24150921723994e-12,2.373638595142866e-12,2.947707435097615e-11,1.4346160880925927e-11,1.4352611239130214e-12,3.673554163692122e-12,3.345199714438143e-13,2.030042252421246e-11,2.3124906637374316e-11,5.0476143201316955e-11,2.1014266026541377e-11,2.256480135556843e-12,2.071014744585324e-11,2.471567071330283e-11,5.020724959669794e-11,4.6025251115349005e-12,1.49540719829817e-11,9.445271803151658e-11
1.4791624505045148e-11,7.785283305038552e-11,1.0515077903900693e-11,5.735607417928265e-11,1.6303204813096327e-12,4.8680866693150796e-11,1.9918949713921746e-11,3.217087303528674e-11,4.650700646732614e-12,5.746266485222866e-11,2.6549648854048862e-11,3.867523683786381e-11,2.2074879684539504e-11,5.2751383851221824e-11,6.802567294333707e-11,6.949598570444451e-12,6.756400212977298e-12,2.1580492208183112e-12,1.0897473883302918e-13,1.3407294133721765e-11,2.9616449806935046e-11,1.3064263529029652e-11,1.1277776092503095e-11,7.59527631741955e-11,2.0645361798777866e-11,2.682217591930153e-11
2.0141299705481944e-11,2.2411294476572078e-11,2.8609914227948417e-11,6.791586142192894e-11,1.2117918119725787e-11,4.3565614321427716e-11,6.2283967109681606e-12,5.3233220897288826e-11,2.583345107968545e-11,4.1570934912937165e-12,2.1161170312052446e-11,1.8476120139742955e-12,2.9887768984539533e-11,1.248743723428938e-11,1.5301922315509016e-11,1.137869630945369e-11,2.367041556735318e-11,4.2860854163241816e-11,2.4502442267327126e-11,2.7354788507223774e-11,6.498001303685636e-11,1.3348527174541485e-12,4.468888223226516e-12,1.0508111388607199e-11,2.8600031398160717e-13,1.3550838978147102e-11
2.295544141937492e-12,5.893979220992282e-11,1.6726476631611332e-11,4.340160947830982e-13,2.667281293673718e-11,2.698767539619501e-12,1.2935965358870625e-12,6.113545080737525e-11,1.1372913097447448e-11,1.8600171807683214e-11,3.047379623863224e-11,1.7642543611417976e-11,3.897969949046169e-13,1.7556565371391525e-11,3.028916784681924e-11,2.112803551011042e-11,6.7611179970868365e-12,1.4405230766656918e-11,3.867717780768206e-12,1.3136066041353791e-11,8.321899274746476e-12,9.768143345218812e-12,4.262427349626269e-12,2.59316666168295e-11,4.5226708107836494e-11,2.545563726031148e-11
3.9731488900623906e-11,8.286823397332761e-11,5.445843934706383e-11,4.513302550445872e-12,3.8663765652651986e-11,4.108708654437415e-11,1.0705635911914647e-11,1.4323533465879702e-11,2.1856102050001092e-11,4.3741589548162335e-12,3.46706068836961e-11,2.0710632701727055e-11,8.361555998583664e-12,3.9869219584323934e-11,2.2898028842192033e-11,1.653178766244679e-10,1.89261549857706e-12,2.8994102425024047e-11,1.375332768150321e-12,5.198968788640571e-11,3.491663286611145e-11,2.541588450063523e-11,2.6437105961242573e-11,1.4416903661631576e-11,4.7000691858066665e-12,6.0304354207654065e-12
5.402800047329567e-11,6.449299663017221e-11,6.865737075346259e-12,2.3887275899066018e-11,9.350975265624065e-12,5.917129776272404e-11,1.5890077453438203e-11,5.293470192932563e-12,3.2551389943916354e-11,9.321899542695195e-12,3.6281765305041773e-11,3.875447232331746e-12,9.938430881514462e-13,5.045681808270641e-12,3.508946320823751e-12,3.422223858116713e-12,1.7127079608930207e-11,5.322421974440859e-11,2.8331987779986104e-11,3.936491708518398e-12,8.16250988638472e-12,2.442280563688193e-13,5.02612717082529e-11,2.432059375592508e-11,1.668277665886159e-11,3.6109409766954106e-12
6.283869049721131e-12,2.3025265662455924e-11,5.1898759251304175e-11,4.0135241518341004e-11,6.672051752068049e-11,8.744095191257416e-13,1.6289377846610657e-11,1.0587420928103378e-10,2.90662488016563e-12,3.383882077534468e-11,2.7473867671281817e-11,8.678165404966388e-12,1.169073840430945e-11,2.922564809578505e-11,1.1684324989374187e-11,2.1077837170974273e-12,5.667848721090243e-13,3.741533950172641e-11,2.0188072280481406e-11,7.061407290677964e-12,1.3232698449074343e-12,6.051339345415606e-12,1.0593697380675899e-11,1.6421535368557528e-11,4.752312786077059e-12,3.6584078966906094e-11
2.1960229001030128e-11,7.391879215401906e-12,1.1445245137015064e-11,2.2881741406194474e-12,1.5726437899421334e-12,1.1169441536716606e-11,1.9520785989724616e-11,3.861063254458198e-12,3.859734111313064e-11,1.5072298590745366e-11,9.933165005814155e-12,5.816791594195747e-12,1.2794849530931813e-11,3.0877159172841224e-12,3.295499303644253e-11,8.672696085697835e-12,1.8918046835521444e-11,8.725023035889365e-12,5.32073468316098e-12,1.0520894304097504e-12,1.4262088071409132e-11,5.170612622318488e-11,4.6615795636486624e-12,2.1762304158859634e-12,2.5565854922318984e-11,1.1586059225827705e-11
9.128944559595531e-12,5.0914541414580686e-11,8.838088308611786e-12,1.1594410737718842e-11,1.4057913410210722e-12,3.988280684992545e-12,4.32467453613543e-12,1.2998825847169631e-11,2.59383469720406e-11,7.095405107091119e-12,4.760598105704627e-12,1.879556630992006e-11,6.8753854113055e-12,4.302351225161351e-11,4.7586618901338104e-11,3.88853643129746e-12,1.1596520649971432e-11,4.398698018043837e-11,1.5002882616541793e-11,1.640277419084393e-11,3.3579176587896387e-12,1.0249759730941447e-11,2.2673998664344762e-12,3.3577586345647084e-11,3.137829469053445e-11,6.425595074794783e-11
6.863082238548742e-12,2.39802258663044e-12,6.919533016056871e-12,1.501996928302693e-11,5.886314325667805e-11,2.1344319685538495e-11,4.648353505224811e-11,6.61849342623965e-11,2.16193092848207e-12,7.163973744179437e-12,1.15468629514602e-11,1.884691342944532e-12,2.3989441980843008e-11,2.7175476046695104e-11,3.56713424835326e-11,7.861249628872119e-12,7.141210082117074e-12,1.5807986761938214e-11,1.007475969306223e-11,2.6500787806302536e-11,2.124495260872951e-12,2.0524570938096928e-12,4.078134938525375e-12,6.588248414767399e-11,8.90380346815632e-12,2.3700407763137558e-12
2.0008160234796653e-11,2.1294403005821546e-11,1.381068721600548e-11,1.4402958263167416e-11,6.604516783827632e-12,1.1197131653545303e-11,2.604974679786788e-12,1.930303424380501e-12,7.843618740009883e-12,1.2632702127910158e-11,1.1318825739584232e-11,6.01531502742032e-11,5.009532639880348e-11,7.242372782225054e-11,7.337817540758844e-12,1.6693815693549974e-11,2.6156335235541137e-11,1.7082169819455575e-11,3.5367939174974227e-12,2.763845669634081e-11,6.028800411835681e-12,4.881840623063486e-12,1.4594214031399506e-11,5.180653135753545e-11,3.103823149462492e-12,1.3057063519481255e-11
