4.8424345663481964e-11,2.9294433799220975e-10,7.265105188285174e-10,1.4575342790792637e-10,3.987135475480846e-10,1.631052119681426e-10,3.387617986287349e-11,2.807602578476941e-10,1.1886175978127494e-10,2.7599903394865413e-10,6.467121124104259e-11,4.4398079320183247e-10,3.786571660595839e-10,1.1229598291562475e-10,2.224153123958865e-11,5.7157689543915924e-11,5.577547618585004e-11,4.949837033611129e-10,1.5175571168248456e-09,8.530791335976462e-11,2.899887407741388e-11,4.666922856050523e-10,6.597157129639266e-11,2.825196190396351e-10,3.5431230523408143e-10,3.9078652469121123e-10,7.213265547142128e-11,6.797766297962908e-11,1.192448037887782e-10,8.954091067825417e-10,6.166184327661823e-10,2.7686537521237006e-10,9.757878752179292e-12,9.58397890080053e-10,3.5113628641612363e-10,2.492475501651226e-10,4.3609806317302447e-10,3.372235344092597e-10,8.918080769605245e-10,6.065027692306869e-11,2.257513494452794e-11,4.952485897657531e-10,6.545164147818657e-10,1.1286957232294303e-10,7.217823070861415e-11,1.504467788908284e-10,7.574774694253977e-10,8.968263425329361e-11,2.4879828648254286e-10,2.4752310916898767e-10,1.738854610140482e-10
8.330448460581373e-11,1.093164636631493e-10,3.8854063578887783e-10,6.78684619060617e-11,2.7745484103202115e-12,7.009207009834514e-11,2.5375523695417156e-11,1.730822586064989e-11,2.3140788989778536e-10,5.789848854051039e-10,2.0098947837773434e-10,1.0494362791941777e-10,1.152746997357457e-10,1.4272731129611048e-10,2.1800028462005578e-10,1.0771103557647452e-10,7.936869564032331e-11,5.430745491964546e-10,2.5819245457530463e-10,5.310845494916034e-10,1.360481807957231e-09,3.5070588884999397e-10,8.401192967552194e-11,7.285495242500722e-11,3.302489613933926e-10,1.529795410646868e-09,2.348070565248249e-10,3.0684588079038625e-10,4.374637860758662e-10,5.989609898677838e-10,1.205264706821435e-10,7.611432812985881e-10,1.5597621771196652e-10,2.073200507318198e-09,2.38404305898555e-10,1.123029426144261e-10,3.882073063044707e-11,1.0536382511684684e-10,2.600479209989737e-10,4.5191997618221164e-11,5.661764779957399e-10,1.2654451886218474e-10,7.258758043407934e-10,5.167692419020915e-10,2.0442821652621045e-10,2.598386690814803e-11,2.1470883025214736e-10,5.767182919117117e-10,1.7318623703469673e-10,4.837980627885556e-10,9.495118065821867e-11
2.9891918791320095e-12,1.2184196899721083e-10,4.82942824969791e-10,2.4202449580624816e-10,4.0743406440960745e-11,1.1108432310950122e-09,1.6949763379371718e-10,3.058942487878228e-10,1.3036448271097444e-11,6.668883375581107e-10,2.7050764953538196e-10,1.4875434290562333e-10,3.371039315655208e-10,2.289482750088349e-10,2.830772572217808e-10,8.49947598775583e-10,1.852153090869802e-11,1.6199503607680068e-10,1.636220508226753e-10,5.065600733705814e-10,6.858284374375157e-11,3.209713590096801e-10,2.2258259339544908e-10,1.6264895240914705e-10,1.9605354531672547e-10,6.95407531417393e-10,7.491636280838746e-11,9.342703315481212e-11,4.275095757823588e-10,2.9997289801541674e-10,6.54360050861654e-11,7.49748684420641e-11,4.79191743474956e-10,7.913182826816324e-10,1.661807911950121e-10,3.436094786540875e-11,1.196923860552202e-10,1.6187678556644247e-10,2.7033799667684294e-10,3.6664946582259464e-10,1.174392995795916e-10,7.26110356330132e-11,2.8595795030835606e-10,3.298802031092273e-10,9.551558803816232e-10,1.373519512796214e-11,6.001266373221923e-11,1.6222932351121674e-10,3.22623844119157e-10,7.225845603954271e-11,3.969415384235164e-10
4.577140875394654e-10,1.0156627397479083e-10,3.397419779586524e-10,1.9081281425740374e-10,7.296171740800132e-11,3.105270185775115e-11,9.514910892643601e-12,2.1937759118492745e-10,2.460555201940908e-10,2.1804584562470878e-10,1.879055568757552e-10,5.601299671958106e-11,4.9168415516749544e-11,2.3253484126091367e-10,3.101509331683936e-11,3.4518473655954016e-10,1.2630071013970721e-10,3.290273134234403e-10,2.5326599389174036e-10,1.0679062005297471e-10,2.172252859597964e-11,2.0786077732686935e-11,7.945406840191791e-11,1.559187753076005e-10,1.6959973115207625e-11,1.8119329249442605e-10,1.4555296738289647e-10,1.6466627243017717e-10,1.1363792993278071e-10,2.3909527150842103e-10,1.1866440795591297e-10,4.8712675309179064e-11,4.038916904894033e-11,4.4301010378248656e-10,6.238399084352805e-12,1.7468310921465196e-10,6.789013338966723e-11,7.082923085136365e-12,2.839906978596956e-11,3.2645688174850987e-10,4.707269185371307e-10,2.477932625658686e-10,1.0169144932519105e-09,9.894170615269074e-11,1.5488008793070394e-10,1.4596205196541938e-10,3.7794834115181154e-10,1.9955038552382622e-10,6.472799217221006e-11,1.6508028793749523e-10,3.10824746152179e-10
4.3360946281887254e-10,1.0522487923935273e-10,1.6897023841255325e-11,5.648931583586653e-11,1.904751849844503e-10,9.13338042454434e-11,1.6603413474594617e-10,1.3167668941103318e-10,3.599110834899128e-10,1.0592172949647706e-10,3.637850060910731e-10,4.516374732262135e-10,7.374102366741217e-11,1.4060858692226191e-10,5.002607281778728e-10,2.111245439084528e-11,2.590977297293238e-10,5.913683403601266e-11,3.3384266539392185e-11,6.896547509362846e-10,1.9685548266410818e-10,5.306301264173247e-11,1.016099211481814e-10,2.926597926963143e-10,5.533591945484838e-11,2.0963796678752835e-10,2.5628407284811975e-10,1.6632295540700668e-10,5.687847420228443e-11,9.759240290293221e-11,8.119108353724639e-11,6.820647348495396e-11,7.826004175243867e-11,4.49735282911366e-12,3.883695758149869e-10,1.5831049973776798e-10,5.334400303729447e-12,7.986408812636508e-11,4.2098091822418456e-10,6.666302161489807e-10,3.516419394831038e-10,5.247496743983187e-11,1.2512396473300818e-10,1.99240693242598e-10,1.608391804210148e-10,1.243804751455043e-10,7.720465478925208e-12,1.1890543819741919e-10,2.1233676910775163e-10,9.714628732454312e-11,8.5825703081117e-13
1.450884082361069e-10,8.611917023963806e-11,1.990301773935413e-11,1.5563185816044358e-10,2.978924698536208e-11,2.554639520859463e-10,1.3424361302065295e-10,3.2013785449597657e-10,1.028055618884478e-10,3.589933267438949e-10,1.041646312031671e-11,3.982291928490429e-10,1.0738323955411573e-10,4.0446987177013434e-10,2.2515509684472882e-10,2.121962533056406e-10,2.899201647133126e-10,3.409039629076661e-10,2.0450458924107866e-10,1.8863966535279043e-10,2.179614894409269e-11,2.615414256930007e-10,1.9683062819364317e-10,9.774224874414552e-11,6.162150487657416e-11,2.410718419367728e-11,9.133476223419044e-11,1.8273301645168059e-10,1.2782677129311953e-10,3.831783531112281e-10,1.9978571891087117e-10,9.804842579641048e-11,1.9785464089428692e-11,7.491085606524598e-11,4.611562891144512e-11,1.1708597468227405e-10,1.2327695369288774e-11,1.641557929494824e-10,1.7932930326965864e-10,9.594399143984814e-11,2.566933168475541e-10,2.057131128568577e-13,1.5254798935073784e-10,3.0670926345744666e-10,9.195309628722502e-11,6.29998510249015e-11,7.733589166864431e-11,3.260406182593417e-10,4.280515192530912e-10,1.1630803428225893e-10,8.243961968889514e-11
1.910149274740641e-10,2.8563496044954427e-13,5.106100728260901e-11,1.249123286930485e-10,5.2695904729082314e-11,1.7340338709484092e-10,1.0923616012793108e-10,3.856019660892764e-11,3.5260562507694355e-10,1.0184939283804644e-10,2.1204926974234083e-11,3.4918059457484114e-11,7.5064024121676e-11,6.2026243047423595e-12,8.772453393590038e-11,2.3847525524745407e-10,9.041579408977942e-11,1.8095659874240393e-10,5.423517777874286e-10,4.04353340965735e-10,8.330526444851381e-11,8.797099421241958e-11,1.8254457132259184e-11,2.9478961885975395e-10,3.1524423296005984e-10,1.0643465067913662e-10,3.1032886470521766e-10,1.2400599803413087e-11,6.794969676558758e-11,6.513630565523243e-11,4.860257919036328e-10,3.268044650181015e-10,2.205330090228859e-10,3.559452447632078e-10,3.569327982164116e-11,3.1759093660048397e-10,6.795010563234733e-11,1.2806006444839112e-10,2.5810429502377057e-11,2.0279972352691634e-10,2.94099988201823e-10,1.432810282856266e-10,2.618354686131012e-10,1.219116301293349e-10,1.3531739662717204e-10,9.380510905929437e-11,4.8477477147876746e-11,1.4223378921862207e-10,9.126545498814257e-12,7.004720150659644e-11,2.732521905114066e-10
7.697588578724289e-10,5.199003388967558e-11,2.0839886814623634e-11,7.339259098332154e-11,4.0886748181617336e-11,1.6772127918585478e-10,8.110365521161782e-11,1.2473941071638068e-10,8.207066959442519e-12,1.3961946178721078e-10,7.34619720955701e-11,4.278198726121409e-11,5.871745574520475e-11,1.3268104184954217e-10,1.8784747111260254e-10,1.6150198455600195e-10,2.3581317224062196e-10,3.7536321728378e-11,8.106997942949004e-10,1.0028458934170701e-10,1.542216440810604e-10,6.605111551252808e-11,1.4366818296969828e-10,6.654014614499545e-11,7.010463569515253e-11,1.0092519104038049e-10,1.166436334730577e-10,2.860154730745735e-11,1.310606231584886e-10,4.6208961878418343e-10,3.689285742919086e-10,1.2484133873882758e-10,3.38062509629845e-11,2.8358485553069434e-11,4.343565228696011e-11,3.590356883571809e-10,9.126739078104542e-12,1.3303224349294295e-10,9.110663671993607e-11,3.456250377493717e-10,1.4207865988853902e-11,1.5922978043322417e-10,3.294769449952284e-10,6.234471103950227e-11,4.0935855995784534e-11,1.6378772086005578e-10,2.3968591163629702e-11,1.452791537408148e-11,9.20913463600096e-11,1.8106150216433578e-11,1.1989488955583307e-10
2.48826794047722e-11,1.0955941099178006e-10,7.802015283549984e-11,1.450264978836495e-10,2.6517578932759524e-10,1.3187624604998077e-10,7.085523292139225e-11,2.3820171627187333e-10,1.8271679956815356e-10,8.662887265003823e-11,7.746690315910348e-11,4.386520665283349e-11,1.1862456672813058e-10,5.582830621219948e-11,7.865099882392828e-11,1.3193657726924265e-11,2.706500767610929e-12,1.1101501968784776e-10,3.36046354981928e-11,3.5542395371201876e-11,1.3827198895425092e-10,1.49342479542833e-11,7.604635036779012e-11,8.418977644755895e-10,4.657133607949615e-10,1.869540889118486e-10,4.941620240945677e-11,3.804975071432135e-11,1.5429935088710837e-10,3.711009925968097e-11,4.225056541783881e-11,7.84593044053454e-11,9.50937317555864e-11,4.336219851040313e-11,6.088190572851753e-11,1.2566094442167353e-10,3.658136467945983e-10,1.0788565622857885e-10,1.245473005886028e-10,9.714017588108666e-11,1.9002518575455805e-10,5.293692072441244e-11,1.5559151026935051e-10,2.2404012024163872e-10,4.940373809962323e-11,1.0762230133331449e-10,6.041223523457601e-11,2.720123412843501e-10,1.3166173074892772e-10,3.231746213283735e-10,1.613905574641858e-10
7.986336613996025e-12,3.895157764622165e-10,2.1845780085550965e-11,1.9133034640627296e-11,6.499880944421428e-11,2.8716717850713674e-10,1.3651634059050244e-10,1.2025388137438663e-10,1.5230804944056943e-11,1.2713839840055697e-10,1.1608451542153987e-11,2.307145085951738e-12,1.0427569321396804e-10,1.0535636777423212e-10,5.1125557143476735e-11,2.027903140229745e-10,1.0324323857852155e-11,2.6225158476433068e-11,2.347328995827956e-10,1.327526557175846e-10,6.215188086851171e-11,6.780225592236136e-11,1.1272714505781894e-10,6.389415333540686e-11,9.731253523623845e-13,1.3796433019024134e-10,6.007929166152451e-11,9.694410759264574e-11,2.277271247985515e-10,2.3638395709795392e-11,3.391982735728934e-10,5.522398177795588e-12,3.264223781578819e-11,5.0636361082102735e-11,8.697447002587552e-11,1.5132602555321835e-10,4.835442507030587e-12,9.41081306168151e-12,5.699815982173204e-11,7.309753308223131e-11,1.7180235554112653e-10,8.898183274099462e-12,8.605618889455665e-12,5.0446363224854656e-11,2.626908971907709e-11,4.996958244159912e-11,1.3001059233851418e-10,1.3289452407716014e-11,7.6512350673083e-11,6.129581850785915e-12,3.389391359043046e-10
1.0820537135309532e-11,2.8491945534663277e-11,9.06757406862055e-11,5.280750823458794e-11,9.441417434410443e-11,4.26388116176267e-11,1.0003021818003899e-10,1.0396044022749928e-10,3.9559416767071927e-11,3.521090541016814e-11,8.733230051920614e-12,5.903076720884948e-10,1.2438770904985618e-10,5.920018355806267e-12,4.1668153600162305e-11,5.847194984691118e-11,5.956026999583628e-11,1.1922877800783236e-10,1.0882090786603164e-10,1.329349528982879e-10,1.9761054544891777e-10,1.9250880690060454e-10,7.712665428268873e-11,1.6631942900773826e-11,1.3866342820515486e-10,8.738303766980293e-12,1.2798199484296409e-11,3.3268816854218465e-11,1.2807493079613476e-11,5.358177108511977e-11,1.1771452317314351e-10,7.681240073481907e-11,9.230602322253176e-11,5.882976028453133e-11,4.0161691863508486e-11,1.9102210468562697e-11,3.054754740341323e-10,9.950972234661256e-12,6.614137206356252e-11,3.873432897926691e-11,2.3121865596800263e-11,7.404323692561356e-11,1.454818652875725e-10,2.057029222966185e-10,2.2422705332460974e-11,1.231440339843308e-11,1.510613314244225e-10,5.532028161169638e-11,3.099211462292646e-11,4.421660146971501e-11,9.226289080188418e-11
1.1628585175240203e-12,1.1035935152568173e-10,3.176039859460384e-11,1.058035052305955e-10,1.9759461881200842e-11,3.0418297188447566e-11,7.351048979484075e-12,8.260613195007134e-11,3.2685316657548056e-10,4.110789271291177e-11,1.2092074655486098e-10,1.9764809796235748e-10,1.0330721776583754e-11,7.53352640442048e-11,4.5175975467065635e-11,4.283259420216064e-11,1.682374938376116e-10,6.908622358931167e-11,2.1456232852591102e-11,1.719924168936602e-11,1.1057631869630003e-10,2.1183398924546087e-12,3.431076364646886e-11,1.3833847707988213e-10,2.4398859513410105e-11,3.6311410203278125e-11,8.317183012327025e-11,2.4884250902398184e-11,2.6300738348459347e-11,6.232471993248129e-11,1.641771444060001e-10,5.4065019282703755e-11,1.082909418998332e-10,4.5880243283317036e-11,6.424418481756446e-11,1.344026035368701e-10,1.7619986515986433e-10,1.6408381895610326e-10,2.1347511793367431e-10,1.4946551869733003e-11,8.826284871882562e-11,9.131112063191353e-11,3.953699150178887e-12,7.130105222683056e-11,1.5614509140208233e-10,3.652026827980423e-11,1.880032814527965e-11,1.4494632682450103e-10,1.7779369006613695e-10,1.5237052225569284e-10,5.365503601249136e-11
1.5387566646877416e-11,1.5499470870834477e-10,1.4671505576608364e-10,2.379253086755761e-10,1.4072593851529044e-10,7.045227380419784e-11,1.6393726265124725e-11,9.38738677289396e-11,3.6064272599045854e-11,1.275706715625889e-10,3.2603789730640927e-10,7.174031911077163e-12,1.2093159042602338e-11,1.1785635862068417e-10,7.978552111360163e-11,1.4783453816884014e-10,3.2965118442066344e-11,3.2069897102426218e-12,9.115069904677988e-11,7.939480767076243e-11,5.807541657239198e-12,5.4330874572046514e-12,9.510749586080484e-11,2.8856870357542733e-11,4.29460756258452e-12,8.038196503085942e-12,5.659909473667957e-11,1.7148857982641444e-10,1.2337193581945607e-11,5.1736454197820633e-11,2.93622872346322e-11,9.340178460874162e-11,6.789443442805252e-11,4.2196955126858384e-11,3.8154499544698955e-11,6.543790770535605e-11,2.2122664852279288e-10,1.1957115183512726e-10,9.46593287792992e-12,2.688124165168191e-10,3.340890734128417e-11,9.670873738627057e-11,3.4865574413812665e-11,3.520888973333159e-11,1.5235543811644242e-12,1.4598304131234392e-11,1.7774576061453143e-11,3.695688675674964e-12,7.981692833248602e-11,6.62205436638187e-11,1.601343420725092e-11
5.180778792576298e-11,1.8881996641508346e-10,9.672579900039018e-11,2.0741170318326142e-11,6.582462284105306e-11,1.1999766962121023e-11,5.576393348125124e-11,1.1075381976140105e-11,1.3084836169803675e-10,1.151935228700666e-11,1.9271746629298257e-10,4.825463309850283e-12,1.2953939186253048e-10,7.343000483510861e-11,1.825576206763506e-10,1.0481082922408517e-10,3.82558754628405e-12,7.058220696131557e-12,1.1882851218096144e-10,1.5791861135783726e-11,3.335376390398037e-11,3.7836395005663914e-11,5.115403363987406e-10,1.5949232457622542e-11,9.48928642904028e-11,1.1039317364449591e-10,8.95361393030686e-12,2.1528783313173107e-11,8.784311628367096e-11,3.627677611571177e-12,2.2546740189356817e-11,3.418040622172639e-11,7.770169196360055e-11,5.830643912291831e-11,2.951798958623302e-11,9.891333525431805e-11,3.356616590461691e-11,3.607444978817414e-11,3.215336694373599e-11,1.1917375685203645e-11,8.224430725821078e-12,1.5716502315694795e-11,7.87679883195746e-11,3.3953339508936874e-11,2.9869114668649565e-10,1.459868882227568e-10,1.4431623830270538e-11,1.3031291056206064e-10,1.2067136151854774e-11,1.5569864999426766e-10,8.561955630822926e-13
