% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
3.60421	1	1	1	-102.631	17.7744	0
3.60521	1	1	1	-102.534	16.456	0
3.60621	1	1	1	-102.14	21.2626	0
3.60721	1	1	1	-101.482	24.5671	0
3.60821	1	1	1	-101.259	25.4508	0
3.60921	1	1	1	-101.075	22.3347	0
3.61021	1	1	1	-100.547	23.3182	0
3.61121	1	1	1	-101.225	21.8268	0
3.61221	1	1	1	-101.088	25.4168	0
3.61321	1	1	1	-100.965	22.9783	0
3.61421	1	1	1	-101.305	21.6096	0
3.61521	1	1	1	-101.289	20.8316	0
3.61621	1	1	1	-101.57	17.7764	0
3.61721	1	1	1	-100.731	22.7417	0
3.61821	1	1	1	-101.03	21.8719	0
3.61921	1	1	1	-101.395	21.411	0
3.62021	1	1	1	-101.266	23.0132	0
3.62121	1	1	1	-101.635	23.9428	0
3.62221	1	1	1	-102.029	23.9466	0
3.62321	1	1	1	-102.864	19.2374	0
3.62421	1	1	1	-102.585	20.4714	0
3.62521	1	1	1	-102.655	23.9547	0
3.62621	1	1	1	-102.165	27.2344	0
3.62721	1	1	1	-101.905	26.4309	0
3.62821	1	1	1	-101.102	30.7325	0
3.62921	1	1	1	-100.751	36.5603	0
3.63021	1	1	1	-101.297	32.6966	0
3.63121	1	1	1	-101.618	29.7399	0
3.63221	1	1	1	-101.028	35.0922	0
3.63321	1	1	1	-101.302	29.7432	0
3.63421	1	1	1	-101.014	32.7413	0
3.63521	1	1	1	-100.879	28.77	0
3.63621	1	1	1	-101.255	25.2034	0
3.63721	1	1	1	-101.497	25.4036	0
3.63821	1	1	1	-100.905	29.3935	0
3.63921	1	1	1	-101.193	30.2713	0
3.64021	1	1	1	-101.025	28.6379	0
3.64121	1	1	1	-101.595	18.579	0
3.64221	1	1	1	-101.795	16.089	0
3.64321	1	1	1	-102.266	13.147	0
3.64421	1	1	1	-102.143	13.0472	0
3.64521	1	1	1	-102.079	14.5501	0
3.64621	1	1	1	-101.821	11.3984	0
3.64721	1	1	1	-101.279	13.4178	0
3.64821	1	1	1	-100.431	18.4497	0
3.64921	1	1	1	-100.462	18.3338	0
3.65021	1	1	1	-100.296	17.8655	0
3.65121	1	1	1	-100.45	16.9533	0
3.65221	1	1	1	-101.318	14.4844	0
3.65321	1	1	1	-102.002	12.0173	0
3.65421	1	1	1	-102.812	8.71051	0
3.65521	1	1	1	-102.28	9.72594	0
3.65621	1	1	1	-102.17	9.1461	0
3.65721	1	1	1	-102.269	8.86211	0
3.65821	1	1	1	-102.726	8.06055	0
3.65921	1	1	1	-103.537	6.31584	0
3.66021	1	1	1	-103.094	6.83839	0
3.66121	1	1	1	-103.793	5.18059	0
3.66221	1	1	1	-103.949	5.85073	0
3.66321	1	1	1	-103.922	4.78044	0
3.66421	1	1	1	-104.172	4.26576	0
3.66521	1	1	1	-104.049	4.23897	0
3.66621	1	1	1	-103.593	4.55244	0
3.66721	1	1	1	-103.502	5.19721	0
3.66821	1	1	1	-103.563	5.5755	0
3.66921	1	1	1	-104.083	4.89246	0
3.67021	1	1	1	-103.731	6.41475	0
3.67121	1	1	1	-102.833	7.88931	0
3.67221	1	1	1	-103.02	7.426	0
3.67321	1	1	1	-103.767	5.24573	0
3.67421	1	1	1	-103.849	4.81968	0
3.67521	1	1	1	-103.647	4.67125	0
3.67621	1	1	1	-103.711	4.96883	0
3.67721	1	1	1	-103.819	4.67578	0
3.67821	1	1	1	-104.343	3.41067	0
3.67921	1	1	1	-104.311	3.33059	0
3.68021	1	1	1	-104.483	3.45921	0
3.68121	1	1	1	-104.297	3.24688	0
3.68221	1	1	1	-103.742	3.5454	0
3.68321	1	1	1	-104.102	3.1762	0
3.68421	1	1	1	-104.096	3.43737	0
3.68521	1	1	1	-104.21	4.41943	0
3.68621	1	1	1	-104.332	4.69428	0
3.68721	1	1	1	-105.009	4.20451	0
3.68821	1	1	1	-104.399	5.00756	0
3.68921	1	1	1	-104.387	4.3078	0
3.69021	1	1	1	-104.123	5.44557	0
3.69121	1	1	1	-104.45	5.31013	0
3.69221	1	1	1	-104.265	6.23304	0
3.69321	1	1	1	-103.983	7.22841	0
3.69421	1	1	1	-103.993	7.08215	0
3.69521	1	1	1	-104.057	7.10905	0
3.69621	1	1	1	-104.42	5.72892	0
3.69721	1	1	1	-104.327	6.01546	0
3.69821	1	1	1	-104.511	6.0463	0
3.69921	1	1	1	-104.474	8.53412	0
3.70021	1	1	1	-104.835	7.74463	0
3.70121	1	1	1	-105.028	7.07802	0
3.70221	1	1	1	-104.56	7.86553	0
3.70321	1	1	1	-104.387	9.43109	0
3.70421	1	1	1	-104.892	9.47002	0
3.70521	1	1	1	-105.08	8.69322	0
3.70621	1	1	1	-104.953	8.51651	0
3.70721	1	1	1	-104.537	8.38274	0
3.70821	1	1	1	-104.703	7.9342	0
3.70921	1	1	1	-104.37	9.0156	0
3.71021	1	1	1	-104.195	10.2794	0
3.71121	1	1	1	-104.222	11.1337	0
3.71221	1	1	1	-104.254	9.55159	0
3.71321	1	1	1	-104.064	9.75262	0
3.71421	1	1	1	-104.19	10.1286	0
3.71521	1	1	1	-104.704	8.88783	0
3.71621	1	1	1	-105.186	7.57911	0
3.71721	1	1	1	-104.418	8.15367	0
3.71821	1	1	1	-104.388	8.65434	0
3.71921	1	1	1	-104.461	8.35283	0
3.72021	1	1	1	-104.058	9.5975	0
3.72121	1	1	1	-104.161	8.54961	0
3.72221	1	1	1	-104.58	9.31236	0
3.72321	1	1	1	-104.401	10.0891	0
3.72421	1	1	1	-104.363	11.6681	0
3.72521	1	1	1	-103.599	14.9673	0
3.72621	1	1	1	-103.997	13.3738	0
3.72721	1	1	1	-103.642	16.525	0
3.72821	1	1	1	-104.154	15.2515	0
3.72921	1	1	1	-103.593	14.3019	0
3.73021	1	1	1	-103.573	16.3604	0
3.73121	1	1	1	-103.379	17.5527	0
3.73221	1	1	1	-103.787	14.3633	0
3.73321	1	1	1	-103.831	13.4379	0
3.73421	1	1	1	-103.271	15.7674	0
3.73521	1	1	1	-103.904	11.5756	0
3.73621	1	1	1	-103.404	12.0061	0
3.73721	1	1	1	-103.38	10.6392	0
3.73821	1	1	1	-103.318	10.43	0
3.73921	1	1	1	-103.437	10.9045	0
3.74021	1	1	1	-103.665	10.7506	0
3.74121	1	1	1	-103.286	11.9093	0
3.74221	1	1	1	-102.712	15.8414	0
3.74321	1	1	1	-102.568	13.1239	0
3.74421	1	1	1	-101.633	16.1566	0
3.74521	1	1	1	-101.743	16.0873	0
3.74621	1	1	1	-101.408	18.4724	0
3.74721	1	1	1	-101.009	25.5275	0
3.74821	1	1	1	-101.279	19.6579	0
3.74921	1	1	1	-100.343	23.2611	0
3.75021	1	1	1	-100.588	24.8839	0
3.75121	1	1	1	-99.9281	30.5325	0
3.75221	1	1	1	-100.161	25.5899	0
3.75321	1	1	1	-100.184	27.1164	0
3.75421	1	1	1	-99.6736	34.1034	0
3.75521	1	1	1	-99.5454	30.943	0
3.75621	1	1	1	-99.3932	31.2382	0
3.75721	1	1	1	-99.5033	35.0683	0
3.75821	1	1	1	-99.9055	34.1092	0
3.75921	1	1	1	-100.478	31.3949	0
3.76021	1	1	1	-100.523	26.4693	0
3.76121	1	1	1	-100.404	29.9634	0
3.76221	1	1	1	-99.9561	37.6246	0
3.76321	1	1	1	-100.442	38.0427	0
3.76421	1	1	1	-99.5609	52.4614	0
3.76521	1	1	1	-99.3867	43.5878	0
3.76621	1	1	1	-99.2507	50.0332	0
3.76721	1	1	1	-99.2217	41.9066	0
3.76821	1	1	1	-99.1518	43.9477	0
3.76921	1	1	1	-98.2137	50.2537	0
3.77021	1	1	1	-98.3364	51.4103	0
3.77121	1	1	1	-98.6121	47.494	0
3.77221	1	1	1	-98.6343	52.3975	0
3.77321	1	1	1	-97.9856	61.8348	0
3.77421	1	1	1	-98.0136	51.5977	0
3.77521	1	1	1	-97.8438	43.7938	0
3.77621	1	1	1	-96.9364	51.3919	0
3.77721	1	1	1	-96.3573	70.8141	0
3.77821	1	1	1	-96.0103	67.6787	0
3.77921	1	1	1	-95.8429	71.5091	0
3.78021	1	1	1	-96.1275	68.0188	0
3.78121	1	1	1	-96.8791	63.6614	0
3.78221	1	1	1	-97.5096	65.5863	0
3.78321	1	1	1	-97.7751	65.7386	0
3.78421	1	1	1	-98.5669	47.0696	0
3.78521	1	1	1	-99.1256	34.8852	0
3.78621	1	1	1	-98.8849	33.914	0
3.78721	1	1	1	-98.294	38.0212	0
3.78821	1	1	1	-98.5866	37.5551	0
3.78921	1	1	1	-99.0159	40.2559	0
3.79021	1	1	1	-98.8012	47.7472	0
3.79121	1	1	1	-98.4271	51.9442	0
3.79221	1	1	1	-99.1563	42.7739	0
3.79321	1	1	1	-99.3744	44.9843	0
3.79421	1	1	1	-99.7331	46.2586	0
3.79521	1	1	1	-99.348	54.1703	0
3.79621	1	1	1	-99.6237	48.0277	0
3.79721	1	1	1	-99.5779	47.5809	0
3.79821	1	1	1	-100.197	34.0803	0
3.79921	1	1	1	-99.7603	36.5775	0
3.80021	1	1	1	-99.5427	43.915	0
3.80121	1	1	1	-99.7312	44.7319	0
3.80221	1	1	1	-100.031	39.7257	0
3.80321	1	1	1	-100.215	34.0103	0
3.80421	1	1	1	-100.345	27.2478	0
3.80521	1	1	1	-100.903	28.7744	0
3.80621	1	1	1	-100.992	27.8592	0
3.80721	1	1	1	-101.18	26.6614	0
3.80821	1	1	1	-101.097	27.6657	0
3.80921	1	1	1	-101.58	28.5104	0
3.81021	1	1	1	-100.669	34.0433	0
3.81121	1	1	1	-100.002	39.4552	0
3.81221	1	1	1	-100.336	38.9141	0
3.81321	1	1	1	-100.605	34.3204	0
3.81421	1	1	1	-100.606	30.9572	0
3.81521	1	1	1	-100.152	34.3445	0
3.81621	1	1	1	-99.7732	30.8279	0
3.81721	1	1	1	-100.138	33.3609	0
3.81821	1	1	1	-100.151	37.0554	0
3.81921	1	1	1	-100.291	39.0176	0
3.82021	1	1	1	-99.8417	41.3966	0
3.82121	1	1	1	-99.9956	38.1192	0
3.82221	1	1	1	-100.371	34.8023	0
3.82321	1	1	1	-100.503	36.6773	0
3.82421	1	1	1	-99.8556	41.1189	0
3.82521	1	1	1	-99.5994	42.1479	0
3.82621	1	1	1	-99.6092	49.2464	0
3.82721	1	1	1	-99.2948	53.1863	0
3.82821	1	1	1	-99.1524	50.7552	0
3.82921	1	1	1	-99.2	51.6409	0
3.83021	1	1	1	-98.4982	62.6528	0
3.83121	1	1	1	-98.4383	58.0005	0
3.83221	1	1	1	-99.0892	55.7774	0
3.83321	1	1	1	-98.1953	64.0836	0
3.83421	1	1	1	-98.5589	57.7871	0
3.83521	1	1	1	-99.3408	45.7558	0
3.83621	1	1	1	-99.012	47.8245	0
3.83721	1	1	1	-99.691	40.253	0
3.83821	1	1	1	-100.101	41	0
3.83921	1	1	1	-100.284	44.1993	0
3.84021	1	1	1	-100.196	37.7571	0
3.84121	1	1	1	-100.741	30.8734	0
3.84221	1	1	1	-100.815	34.5511	0
3.84321	1	1	1	-100.783	36.4202	0
3.84421	1	1	1	-100.277	35.0625	0
3.84521	1	1	1	-100.943	31.7896	0
3.84621	1	1	1	-101.167	28.1443	0
3.84721	1	1	1	-101.117	24.2215	0
3.84821	1	1	1	-100.6	25.2002	0
3.84921	1	1	1	-100.758	23.4217	0
3.85021	1	1	1	-101.017	24.1064	0
3.85121	1	1	1	-100.742	22.2263	0
3.85221	1	1	1	-100.811	19.9032	0
3.85321	1	1	1	-101.392	17.7025	0
3.85421	1	1	1	-101.825	16.7117	0
3.85521	1	1	1	-102.704	12.4457	0
3.85621	1	1	1	-102.051	14.4414	0
3.85721	1	1	1	-102.086	12.5783	0
3.85821	1	1	1	-101.816	14.4849	0
3.85921	1	1	1	-102.203	14.7266	0
3.86021	1	1	1	-101.601	20.2657	0
3.86121	1	1	1	-101.835	18.2967	0
3.86221	1	1	1	-102.31	16.4383	0
3.86321	1	1	1	-101.972	23.1445	0
3.86421	1	1	1	-102.538	19.6082	0
3.86521	1	1	1	-102.461	18.8664	0
3.86621	1	1	1	-101.419	23.1295	0
3.86721	1	1	1	-101.559	25.0263	0
3.86821	1	1	1	-101.316	27.987	0
3.86921	1	1	1	-101.056	29.1322	0
3.87021	1	1	1	-101.49	25.6521	0
3.87121	1	1	1	-101.637	26.0843	0
3.87221	1	1	1	-102.141	25.2495	0
3.87321	1	1	1	-102.683	25.3461	0
3.87421	1	1	1	-102.955	22.9996	0
3.87521	1	1	1	-103.202	22.6886	0
3.87621	1	1	1	-103.07	22.9194	0
3.87721	1	1	1	-103.518	21.3359	0
3.87821	1	1	1	-103.548	21.8592	0
3.87921	1	1	1	-103.785	21.6357	0
3.88021	1	1	1	-103.648	22.6298	0
3.88121	1	1	1	-103.721	21.1196	0
3.88221	1	1	1	-103.287	24.1329	0
3.88321	1	1	1	-102.626	28.6134	0
3.88421	1	1	1	-102.2	33.2716	0
3.88521	1	1	1	-102.064	31.1463	0
3.88621	1	1	1	-101.91	29.3273	0
3.88721	1	1	1	-102.251	22.0154	0
3.88821	1	1	1	-101.885	21.4689	0
3.88921	1	1	1	-101.642	19.5343	0
3.89021	1	1	1	-101.191	23.915	0
3.89121	1	1	1	-101.078	24.0892	0
3.89221	1	1	1	-101.404	22.689	0
3.89321	1	1	1	-101.23	25.555	0
3.89421	1	1	1	-101.049	30.3676	0
3.89521	1	1	1	-101.259	28.4132	0
3.89621	1	1	1	-101.248	27.407	0
3.89721	1	1	1	-102.27	20.5442	0
3.89821	1	1	1	-102.791	22.1836	0
3.89921	1	1	1	-102.692	19.2235	0
3.90021	1	1	1	-102.326	18.6981	0
3.90121	1	1	1	-102.427	18.3814	0
3.90221	1	1	1	-102.912	12.8581	0
3.90321	1	1	1	-102.781	13.9253	0
3.90421	1	1	1	-102.656	14.3373	0
3.90521	1	1	1	-102.88	13.5378	0
3.90621	1	1	1	-103.45	11.2289	0
3.90721	1	1	1	-103.815	9.61937	0
3.90821	1	1	1	-103.445	8.34282	0
3.90921	1	1	1	-103.131	10.8867	0
3.91021	1	1	1	-103.262	12.155	0
3.91121	1	1	1	-103.295	12.3509	0
3.91221	1	1	1	-102.741	18.0155	0
3.91321	1	1	1	-103.107	16.2022	0
3.91421	1	1	1	-102.733	17.6601	0
3.91521	1	1	1	-102.376	20.1871	0
3.91621	1	1	1	-102.76	20.2065	0
3.91721	1	1	1	-102.012	27.3688	0
3.91821	1	1	1	-101.866	28.7632	0
3.91921	1	1	1	-101.939	28.3703	0
3.92021	1	1	1	-101.774	28.7419	0
3.92121	1	1	1	-101.473	31.4551	0
3.92221	1	1	1	-101.829	32.9443	0
3.92321	1	1	1	-102.159	33.3835	0
3.92421	1	1	1	-101.698	37.4245	0
3.92521	1	1	1	-101.726	37.6996	0
3.92621	1	1	1	-101.821	42.0804	0
3.92721	1	1	1	-102.608	30.8856	0
3.92821	1	1	1	-102.856	38.3116	0
3.92921	1	1	1	-102.994	38.9316	0
3.93021	1	1	1	-104.151	29.1387	0
3.93121	1	1	1	-104.241	24.8716	0
3.93221	1	1	1	-104.651	22.4749	0
3.93321	1	1	1	-104.417	24.2563	0
3.93421	1	1	1	-104.452	21.7343	0
3.93521	1	1	1	-104.81	19.4556	0
3.93621	1	1	1	-103.929	26.2872	0
3.93721	1	1	1	-103.936	25.1276	0
3.93821	1	1	1	-104.761	20.2548	0
3.93921	1	1	1	-104.451	21.4256	0
3.94021	1	1	1	-104.04	23.5248	0
3.94121	1	1	1	-104.142	24.4236	0
3.94221	1	1	1	-104.37	19.7206	0
3.94321	1	1	1	-104.718	19.7871	0
3.94421	1	1	1	-104.155	20.4285	0
3.94521	1	1	1	-104.725	17.3006	0
3.94621	1	1	1	-105.114	13.2009	0
3.94721	1	1	1	-104.716	14.6861	0
3.94821	1	1	1	-103.959	19.1781	0
3.94921	1	1	1	-104.163	18.3599	0
3.95021	1	1	1	-104.361	16.3816	0
3.95121	1	1	1	-104.233	16.4935	0
3.95221	1	1	1	-104.16	16.1409	0
3.95321	1	1	1	-104.163	16.8025	0
3.95421	1	1	1	-104.492	16.1791	0
3.95521	1	1	1	-104.939	14.6835	0
3.95621	1	1	1	-104.936	14.3798	0
3.95721	1	1	1	-104.964	13.6857	0
3.95821	1	1	1	-104.804	15.2228	0
3.95921	1	1	1	-104.254	16.0498	0
3.96021	1	1	1	-103.304	18.8541	0
3.96121	1	1	1	-103.643	15.498	0
3.96221	1	1	1	-104.59	11.1482	0
3.96321	1	1	1	-104.292	9.8893	0
3.96421	1	1	1	-104.021	11.353	0
3.96521	1	1	1	-103.549	13.6106	0
3.96621	1	1	1	-103.336	13.2591	0
3.96721	1	1	1	-103.935	11.0594	0
3.96821	1	1	1	-104.171	9.16724	0
3.96921	1	1	1	-103.596	11.4435	0
3.97021	1	1	1	-103.586	10.9655	0
3.97121	1	1	1	-104.171	7.775	0
3.97221	1	1	1	-103.956	7.76382	0
3.97321	1	1	1	-104.413	6.89186	0
3.97421	1	1	1	-104.137	6.45397	0
3.97521	1	1	1	-104.276	6.53223	0
3.97621	1	1	1	-103.67	7.73853	0
3.97721	1	1	1	-103.976	7.12469	0
3.97821	1	1	1	-103.212	8.55256	0
3.97921	1	1	1	-102.484	9.32941	0
3.98021	1	1	1	-103.137	6.65086	0
3.98121	1	1	1	-103.98	5.39638	0
3.98221	1	1	1	-104.053	5.23485	0
3.98321	1	1	1	-103.998	5.25232	0
3.98421	1	1	1	-103.932	5.6904	0
3.98521	1	1	1	-103.567	5.05808	0
3.98621	1	1	1	-103.904	4.10319	0
3.98721	1	1	1	-103.664	4.73307	0
3.98821	1	1	1	-104.661	4.09264	0
3.98921	1	1	1	-104.918	3.81292	0
3.99021	1	1	1	-105.449	3.16991	0
3.99121	1	1	1	-104.865	3.59881	0
3.99221	1	1	1	-104.965	3.61776	0
3.99321	1	1	1	-104.909	3.92586	0
3.99421	1	1	1	-105.046	4.16782	0
3.99521	1	1	1	-105.11	4.26944	0
3.99621	1	1	1	-105.765	3.92719	0
3.99721	1	1	1	-105.643	4.31968	0
3.99821	1	1	1	-105.855	3.47997	0
3.99921	1	1	1	-106.97	2.56934	0
4.00021	1	1	1	-107.199	2.79612	0
4.00121	1	1	1	-107.147	2.93512	0
4.00221	1	1	1	-106.552	3.11815	0
4.00321	1	1	1	-106.052	3.47032	0
4.00421	1	1	1	-106.053	3.72573	0
4.00521	1	1	1	-105.134	4.8977	0
4.00621	1	1	1	-106.26	3.76408	0
4.00721	1	1	1	-106.043	3.63341	0
4.00821	1	1	1	-106.691	2.47962	0
4.00921	1	1	1	-106.433	2.30821	0
4.01021	1	1	1	-107.89	1.75374	0
4.01121	1	1	1	-108.407	1.62839	0
4.01221	1	1	1	-108.5	1.63169	0
4.01321	1	1	1	-108.174	1.7477	0
4.01421	1	1	1	-108.402	1.5089	0
4.01521	1	1	1	-108.453	1.49739	0
4.01621	1	1	1	-108.162	1.76986	0
4.01721	1	1	1	-108.214	1.74793	0
4.01821	1	1	1	-107.858	1.989	0
4.01921	1	1	1	-107.903	1.94668	0
4.02021	1	1	1	-107.742	2.13911	0
4.02121	1	1	1	-108.54	1.84699	0
4.02221	1	1	1	-109.062	1.42081	0
4.02321	1	1	1	-108.459	1.63745	0
4.02421	1	1	1	-108.769	1.32384	0
4.02521	1	1	1	-108.456	1.4662	0
4.02621	1	1	1	-108.855	1.38285	0
4.02721	1	1	1	-110.292	0.873415	0
4.02821	1	1	1	-110.865	0.780903	0
4.02921	1	1	1	-110.825	0.856976	0
4.03021	1	1	1	-111.383	0.673509	0
4.03121	1	1	1	-111.202	0.723431	0
4.03221	1	1	1	-110.334	0.757874	0
4.03321	1	1	1	-110.092	0.716224	0
4.03421	1	1	1	-110.144	0.655685	0
4.03521	1	1	1	-109.8	0.715752	0
4.03621	1	1	1	-109.431	0.621699	0
4.03721	1	1	1	-109.14	0.762178	0
4.03821	1	1	1	-108.456	0.800563	0
4.03921	1	1	1	-108.869	0.72216	0
4.04021	1	1	1	-108.89	0.681521	0
4.04121	1	1	1	-109.312	0.737882	0
4.04221	1	1	1	-109.464	0.667866	0
4.04321	1	1	1	-108.966	0.840783	0
4.04421	1	1	1	-109.603	0.804129	0
4.04521	1	1	1	-109.994	0.591594	0
4.04621	1	1	1	-109.503	0.657091	0
4.04721	1	1	1	-108.482	0.782366	0
4.04821	1	1	1	-109.303	0.613539	0
4.04921	1	1	1	-109.406	0.671305	0
4.05021	1	1	1	-109.189	0.71084	0
4.05121	1	1	1	-109.791	0.68849	0
4.05221	1	1	1	-109.494	0.813214	0
4.05321	1	1	1	-109.196	0.75132	0
4.05421	1	1	1	-108.196	0.958396	0
4.05521	1	1	1	-108.19	0.936532	0
4.05621	1	1	1	-108.506	0.93189	0
4.05721	1	1	1	-108.571	0.952771	0
4.05821	1	1	1	-107.815	1.0131	0
4.05921	1	1	1	-108.119	0.834063	0
4.06021	1	1	1	-108.189	0.991537	0
4.06121	1	1	1	-108.489	0.932148	0
4.06221	1	1	1	-108.711	0.804039	0
4.06321	1	1	1	-108.315	0.89982	0
4.06421	1	1	1	-108.209	0.978299	0
4.06521	1	1	1	-108.312	0.986388	0
4.06621	1	1	1	-107.904	0.998076	0
4.06721	1	1	1	-107.904	1.14722	0
4.06821	1	1	1	-107.342	1.41374	0
4.06921	1	1	1	-108.303	1.29614	0
4.07021	1	1	1	-108.315	1.24608	0
4.07121	1	1	1	-108.631	1.07672	0
4.07221	1	1	1	-109.005	0.957721	0
4.07321	1	1	1	-109.191	0.8702	0
4.07421	1	1	1	-108.774	0.885623	0
4.07521	1	1	1	-109.302	0.807505	0
4.07621	1	1	1	-109.508	0.868455	0
4.07721	1	1	1	-109.245	0.934539	0
4.07821	1	1	1	-108.869	1.04627	0
4.07921	1	1	1	-108.687	1.32636	0
4.08021	1	1	1	-108.35	1.7729	0
4.08121	1	1	1	-109.041	1.58223	0
4.08221	1	1	1	-109.644	1.56875	0
4.08321	1	1	1	-110.094	1.59389	0
4.08421	1	1	1	-110.617	1.40583	0
4.08521	1	1	1	-110.83	1.24465	0
4.08621	1	1	1	-110.674	1.15681	0
4.08721	1	1	1	-111.669	0.869807	0
4.08821	1	1	1	-112.189	0.697691	0
4.08921	1	1	1	-111.969	0.784613	0
4.09021	1	1	1	-111.896	0.562797	0
4.09121	1	1	1	-111.695	0.574582	0
4.09221	1	1	1	-112.111	0.504596	0
4.09321	1	1	1	-111.51	0.563971	0
4.09421	1	1	1	-111.333	0.566476	0
4.09521	1	1	1	-111.164	0.449721	0
4.09621	1	1	1	-111.059	0.571972	0
4.09721	1	1	1	-110.609	0.5748	0
4.09821	1	1	1	-110.269	0.591776	0
4.09921	1	1	1	-109.058	0.979824	0
4.10021	1	1	1	-108.671	1.03821	0
4.10121	1	1	1	-109.062	1.12598	0
4.10221	1	1	1	-108.758	1.09363	0
4.10321	1	1	1	-108.747	1.11643	0
4.10421	1	1	1	-108.59	1.20275	0
4.10521	1	1	1	-108.757	1.238	0
4.10621	1	1	1	-109.083	1.27504	0
4.10721	1	1	1	-109.238	1.22732	0
4.10821	1	1	1	-110.027	1.02344	0
4.10921	1	1	1	-109.052	1.26402	0
4.11021	1	1	1	-108.899	1.23297	0
4.11121	1	1	1	-107.838	1.93386	0
4.11221	1	1	1	-108.383	2.12405	0
4.11321	1	1	1	-107.958	2.15052	0
4.11421	1	1	1	-108.952	1.78158	0
4.11521	1	1	1	-108.915	1.66674	0
4.11621	1	1	1	-109.14	1.52409	0
4.11721	1	1	1	-109.633	1.294	0
4.11821	1	1	1	-109.018	1.91952	0
4.11921	1	1	1	-108.994	1.5389	0
4.12021	1	1	1	-109.098	1.7292	0
4.12121	1	1	1	-108.27	2.44552	0
4.12221	1	1	1	-107.931	1.88826	0
4.12321	1	1	1	-107.411	2.3425	0
4.12421	1	1	1	-107.392	2.45654	0
4.12521	1	1	1	-107.809	2.06388	0
4.12621	1	1	1	-108.349	1.81799	0
4.12721	1	1	1	-109.025	1.75706	0
4.12821	1	1	1	-108.877	1.92142	0
4.12921	1	1	1	-108.278	2.03211	0
4.13021	1	1	1	-108.393	1.96034	0
4.13121	1	1	1	-108.469	2.05443	0
4.13221	1	1	1	-107.969	2.04355	0
4.13321	1	1	1	-108.021	2.12075	0
4.13421	1	1	1	-107.613	2.18946	0
4.13521	1	1	1	-107.494	2.43534	0
4.13621	1	1	1	-107.355	2.0961	0
4.13721	1	1	1	-107.45	1.99263	0
4.13821	1	1	1	-107.858	1.6591	0
4.13921	1	1	1	-108.388	1.5621	0
4.14021	1	1	1	-108.644	1.37615	0
4.14121	1	1	1	-109.444	1.18058	0
4.14221	1	1	1	-109.138	1.24995	0
4.14321	1	1	1	-109.398	1.25977	0
4.14421	1	1	1	-109.681	1.23528	0
4.14521	1	1	1	-110.163	1.01948	0
4.14621	1	1	1	-109.554	1.15928	0
4.14721	1	1	1	-108.929	1.15687	0
4.14821	1	1	1	-108.56	1.22428	0
4.14921	1	1	1	-108.763	1.25252	0
4.15021	1	1	1	-108.444	1.28348	0
4.15121	1	1	1	-107.649	1.50843	0
4.15221	1	1	1	-107.478	1.44867	0
4.15321	1	1	1	-107.677	1.47006	0
4.15421	1	1	1	-106.785	2.04099	0
4.15521	1	1	1	-107.071	1.70225	0
4.15621	1	1	1	-107.533	2.07198	0
4.15721	1	1	1	-107.82	1.81568	0
4.15821	1	1	1	-107.58	1.80861	0
4.15921	1	1	1	-107.854	1.53587	0
4.16021	1	1	1	-108.277	1.17953	0
4.16121	1	1	1	-108.516	1.14165	0
4.16221	1	1	1	-109.04	1.09967	0
4.16321	1	1	1	-109.081	1.14915	0
4.16421	1	1	1	-109.521	1.06619	0
4.16521	1	1	1	-110.206	0.880941	0
4.16621	1	1	1	-110.923	0.823387	0
4.16721	1	1	1	-111.16	0.767442	0
4.16821	1	1	1	-110.193	1.20405	0
4.16921	1	1	1	-110.028	1.07102	0
4.17021	1	1	1	-110.021	1.27745	0
4.17121	1	1	1	-109.779	1.18459	0
4.17221	1	1	1	-110.721	1.00003	0
4.17321	1	1	1	-111.379	0.908165	0
4.17421	1	1	1	-111.837	0.833942	0
4.17521	1	1	1	-112.246	0.722419	0
4.17621	1	1	1	-112.575	0.75408	0
4.17721	1	1	1	-112.553	0.876137	0
4.17821	1	1	1	-112.163	1.06449	0
4.17921	1	1	1	-112.177	1.10343	0
4.18021	1	1	1	-112.337	1.12488	0
4.18121	1	1	1	-112.13	1.01136	0
4.18221	1	1	1	-111.938	1.07033	0
4.18321	1	1	1	-112.034	0.954358	0
4.18421	1	1	1	-111.533	1.02464	0
4.18521	1	1	1	-112.12	0.748956	0
4.18621	1	1	1	-112.193	0.76959	0
4.18721	1	1	1	-111.688	0.916448	0
4.18821	1	1	1	-111.66	0.892658	0
4.18921	1	1	1	-112.332	0.773324	0
4.19021	1	1	1	-112.313	0.723764	0
4.19121	1	1	1	-113.055	0.622331	0
4.19221	1	1	1	-113.015	0.684148	0
4.19321	1	1	1	-112.629	0.795899	0
4.19421	1	1	1	-112.836	0.687105	0
4.19521	1	1	1	-112.869	0.755023	0
4.19621	1	1	1	-112.999	0.693672	0
4.19721	1	1	1	-113.186	0.777636	0
4.19821	1	1	1	-112.33	0.952122	0
4.19921	1	1	1	-112.679	0.781452	0
4.20021	1	1	1	-112.49	0.86049	0
4.20121	1	1	1	-112.826	1.01079	0
4.20221	1	1	1	-112.927	0.850097	0
4.20321	1	1	1	-113.008	0.788326	0
4.20421	1	1	1	-112.222	0.975209	0
4.20521	1	1	1	-112.156	1.0943	0
4.20621	1	1	1	-111.502	1.10222	0
4.20721	1	1	1	-111.213	1.12214	0
4.20821	1	1	1	-111.138	0.946764	0
